year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2011,12,22,14,59.0,-14.0,2.0,1028.0,cv,1.78,0.0,0.0
2014,12,26,11,112.0,-14.0,0.0,1036.0,cv,0.89,0.0,0.0
2014,10,9,3,348.0489,12.0,14.0,1016.0,SE,8.94,0.0,0.0
2014,6,15,15,59.513557,17.0,29.0,1003.0,SE,3.13,0.0,0.0
2010,3,7,9,43.421387,-6.0,1.0,1031.0,SE,52.321827,0.0,0.0
2011,3,22,2,121.0,-8.0,4.0,1013.0,NW,3.13,0.0,0.0
2010,5,29,12,210.64561,16.0,26.0,1006.0,SE,18.970016,0.0,0.0
2013,9,7,3,75.0,19.0,22.0,1011.0,SE,6.71,0.0,2.0
2011,1,12,3,107.0,-18.0,-3.0,1025.0,NW,15.082857,0.0,0.0
2010,1,10,4,31.0,-17.0,-9.0,1029.0,NW,8.94,0.0,0.0
2012,1,12,20,140.91528,-10.0,-6.0,1031.0,cv,1.79,0.0,0.0
2013,1,17,0,21.23339,-20.0,-5.0,1041.0831,NE,4.92,0.0,0.0
2012,1,7,2,249.34602,-6.0,-4.0,1040.0,SE,9.84,0.3540243,0.0
2013,7,9,21,52.0,21.0,23.0,1001.8776,NE,4.92,0.0,6.1766458
2013,7,10,5,77.0,22.0,24.335573,1002.0,NE,0.89,0.0,0.0
2014,2,14,15,209.44727,-9.0,0.0,1030.0,SE,18.337273,0.0,0.0
2014,11,29,6,287.23764,-2.0,-1.0,1025.0,cv,0.89,0.0,0.0
2012,9,18,16,23.0,7.0,28.0,1010.0,SE,5.37,0.0,0.0
2010,10,22,23,50.0,7.0,8.0,1025.0,NW,1.79,0.0,5.131533
2010,2,16,1,16.0,-22.0,-10.0,1036.0,NW,8.5,0.0,0.0
2010,5,21,18,109.2864,11.0,29.0,1003.0,SE,25.024323,0.0,0.0
2014,11,17,22,54.0,-7.0,3.0,1028.0,SE,13.418108,0.0,0.0
2014,5,27,22,201.0,18.0,25.0,1002.0,SE,31.734852,0.0,0.0
2013,8,12,9,39.0,20.0,29.0,1004.0,cv,0.89,0.0,0.0
2014,2,7,15,82.0,-12.0,0.42748025,1027.0,SE,16.549936,0.0,0.0
2013,7,30,16,106.0,22.0,32.0,997.0,cv,0.89,0.0,0.0
2014,11,23,11,229.05104,2.0,11.0,1022.0,cv,3.13,0.0,0.0
2010,3,22,19,18.0,-17.0,4.0,1027.0,cv,1.78,0.0,0.0
2013,5,29,11,85.0,16.0,20.900343,1012.0,SE,3.58,0.0,4.0
2014,12,17,16,10.0,-22.0,2.0,1030.0,NW,131.39249,0.0,0.0
2014,4,2,23,71.0,-3.0,11.0,1020.0,cv,1.79,0.0,0.0
2013,12,7,22,12.0,-18.0,2.0,1025.0,NW,257.97464,0.0,0.0
2014,1,28,7,325.67862,-6.0,-3.0,1023.0,cv,0.89,0.0,0.0
2013,4,15,6,63.0,0.0,8.0,1004.0,SE,3.13,0.0,0.0
2013,8,2,12,147.4365,25.0,32.0,999.0,SE,10.506814,0.0,0.0
2013,9,25,1,33.0,15.0,15.0,1017.0,cv,1.78,0.0,9.284956
2013,7,1,23,13.0,18.0,25.0,1001.0,NE,4.9133654,0.0,0.0
2013,11,6,14,23.0,-12.0,15.0,1020.0,SE,3.13,0.0,0.0
2014,11,11,16,52.0,-7.0,14.0,1024.0,SE,15.2,0.0,0.0
2013,1,9,9,163.0,-16.0,-11.0,1031.0,NE,3.13,0.0,0.0
2013,8,23,6,148.0,22.0,25.0,1004.0,SE,1.79,0.0,0.0
2010,6,7,15,76.0,13.0,28.0,1014.0,SE,2.67,0.0,0.0
2011,11,14,3,18.0,-5.0,3.0,1029.0,NW,3.58,0.0,0.0
2014,3,22,22,10.0,-19.0,13.0,1022.0,NW,82.391174,0.0,0.0
2014,8,28,13,35.0,13.0,36.907978,998.0,SE,18.78,0.0,0.0
2012,1,16,1,123.0,-16.0,-11.0,1032.0,NW,3.13,0.0,0.0
2012,3,27,19,24.0,-21.0,9.0,1021.0,SE,8.192215,0.0,0.0
2010,11,8,7,4.7078776,-12.462379,4.0,1023.0,NW,138.16226,0.0,0.0
2014,2,6,13,93.0,-6.0,-4.0,1026.0,SE,28.610968,8.495291,0.0
2013,5,9,11,105.0,12.0,22.0,1011.0,SE,21.007725,0.0,0.0
2010,11,24,15,35.0,-11.0,11.0,1018.0,NW,65.1093,0.0,0.0
2014,7,10,1,30.71429,17.0,27.0,999.80054,SE,33.07441,0.0,0.0
2014,11,29,11,193.22694,-2.0,4.0,1021.0,cv,0.89,0.0,0.0
2013,2,14,9,263.5654,-7.0,-1.0,1030.0,NW,34.23138,0.0,0.0
2014,5,29,20,22.0,1.0,32.0,995.0,NW,65.2945,0.0,0.0
2011,12,24,8,137.0,-11.0,-7.0,1031.0,cv,0.89,0.0,0.0
2014,10,11,11,118.07032,13.0,19.0,1021.0,NW,16.09206,0.0,0.0
2013,5,10,6,69.0,13.0,14.0,1016.0,NE,1.79,0.0,0.0
2014,6,2,18,43.923916,16.0,18.0,1010.0,NW,43.83953,0.0,11.847324
2010,1,10,13,137.096,-21.0,-11.0,1032.0,NE,1.79,0.0,0.0
2010,2,2,23,17.0,-16.644253,-3.0,1029.0,NE,3.13,0.0,0.0
2010,12,10,15,15.0,-16.0,1.0,1031.0,NW,319.48373,0.0,0.0
2011,5,12,17,295.10196,11.0,23.0,1009.0,SE,117.83313,0.0,0.0
2014,3,21,0,19.0,-13.0,7.0,1022.0,NW,9.39,0.0,0.0
2011,5,11,22,18.0,2.0,21.0,1010.0,NW,18.338459,0.0,0.0
2010,8,16,9,184.43611,22.0,26.0,1008.0,SE,27.3328,0.0,0.0
2010,12,21,19,305.7527,-6.0,0.0,1011.3818,cv,1.79,0.0,0.0
2011,9,1,17,121.0,20.0,28.0,1011.0,SE,12.04893,0.0,0.0
2012,11,7,20,126.060394,3.0,9.0,1021.0,NW,7.2913384,0.0,0.0
2014,1,31,18,232.97984,-3.0,4.0,1018.0,SE,1.79,0.0,0.0
2010,4,15,10,72.0,-1.0,8.0,1027.0,cv,0.89,0.0,0.0
2014,8,23,16,95.0,20.0,30.0,1007.0,SE,29.500511,0.0,0.0
2014,12,2,18,246.37993,-11.0,-3.0,1024.0,SE,3.57,0.0,0.0
2011,12,31,19,12.0,-18.0,0.0,1030.0,NW,149.64262,0.0,0.0
2013,11,27,5,334.8457,-5.0,-1.0,1017.0,NW,3.58,0.0,0.0
2014,4,28,20,66.0,7.0,23.0,1013.0,SE,27.279026,0.0,0.0
2011,7,21,7,296.60867,23.217035,25.0,1002.0,cv,3.58,0.0,0.0
2013,1,21,22,77.74399,-16.0,-6.0,1031.0,NW,1.79,0.0,0.0
2014,1,22,0,146.0,-21.862478,-12.0,1027.0,NW,12.52,0.0,0.0
2010,1,6,2,199.0,-17.0,-10.0,1033.0,NW,1.78,0.0,0.0
2013,2,12,2,455.61438,-7.0,-2.0,1017.0,NW,7.6,0.0,0.0
2012,11,1,4,24.0,0.0,2.0,1018.0,cv,0.45,0.0,0.0
2013,7,24,18,29.0,17.0,31.0,1004.0,NW,69.77842,0.0,0.0
2013,5,19,10,14.0,8.0,20.0,1003.0,NW,16.535566,0.0,1.0
2011,8,17,19,172.0,25.0,29.764217,999.0,SE,1.79,0.0,0.0
2012,5,15,18,39.0,4.0,25.0,1004.0,NE,1.79,0.0,0.0
2014,12,29,4,119.94272,-9.0,-5.0,1026.0,NW,11.18,0.0,0.0
2014,9,9,6,152.0,17.0,18.0,1014.0,NE,0.89,0.0,0.0
2010,4,10,11,20.0,-12.0,12.0,1015.0,NW,278.45465,0.0,0.0
2010,2,28,19,11.0,-19.0,2.0,1024.0,NW,237.33575,0.0,0.0
2011,2,13,10,402.06982,-5.31062,2.0,1026.0,NW,12.07,0.0,0.0
2011,5,30,17,100.0,13.0,31.0,1001.0,SE,8.5,0.0,0.0
2010,2,1,15,35.0,-19.0,5.0,1024.0,cv,1.79,0.0,0.0
2013,9,13,13,45.0,8.0,24.0,1021.0,SE,17.88,0.0,0.0
2013,7,26,7,109.0,19.0,22.0,1006.0,NE,0.89,0.0,0.0
2010,9,2,2,33.0,14.0,19.0,1018.0,cv,0.89,0.0,0.0
2010,4,6,14,22.0,-14.0,19.0,1024.0,SE,11.62,0.0,0.0
2014,7,31,23,97.0,22.0,28.0,1000.0,SE,31.04956,0.0,0.0
2013,5,12,1,46.0,8.0,16.0,1014.0,SE,41.567318,0.0,0.0
2012,12,13,11,22.0,-24.0,-5.0,1035.0,NW,185.47363,0.0,0.0
2012,8,25,22,60.0,22.0,24.0,1009.0,SE,11.18,0.0,0.0
2010,12,11,8,134.0,-6.0,9.0,1016.0,NW,16.98,0.0,0.0
2013,3,2,21,78.0,-11.0,6.0,1023.0,SE,18.339418,0.0,0.0
2012,5,31,7,22.0,1.0,22.0,1009.0,NW,50.593224,0.0,0.0
2010,11,18,21,460.5579,-2.0,1.0,1020.0,NW,3.13,0.0,0.0
2014,7,22,23,144.0,22.0,27.0,1005.0,SE,62.204655,0.0,0.0
2011,1,26,14,259.2286,-10.0,-1.0,1027.0,SE,3.58,0.0,0.0
2013,9,16,21,143.0,16.0,19.0,1016.0,NE,6.2373166,0.0,0.0
2012,4,3,14,38.0,-13.0,18.0,1012.0,SE,9.84,0.0,0.0
2011,12,25,22,11.0,-16.0,-1.0,1038.0,NW,84.1353,0.0,0.0
2011,9,19,9,31.0,12.0,18.0,1019.0,cv,0.89,0.0,0.0
2011,11,10,9,43.0,2.0,11.0,1027.0,NW,40.089275,0.0,0.0
2011,2,16,4,20.826809,-13.0,-4.0,1029.0,NW,33.978157,0.0,0.0
2011,12,23,16,82.0,-16.0,0.0,1028.0,cv,0.89,0.0,0.0
2012,1,23,8,97.96411,-15.0,-8.0,1029.0,NW,5.81,0.0,0.0
2013,10,17,11,11.0,-6.0,16.0,1028.0,cv,1.79,0.0,0.0
2010,6,15,6,148.0,19.0,21.0,1003.0,NW,5.3696136,0.0,0.0
2011,12,6,11,18.0,-18.0,1.0,1030.0,NW,100.34091,0.0,0.0
2011,2,14,20,31.0,-18.0,-6.0,1035.0,NW,8.05,0.0,0.0
2010,7,7,21,48.0,13.0,26.0,1004.481,SE,29.1555,0.0,0.0
2011,8,26,17,28.0,17.0,23.0,1015.0,NW,1.79,0.0,0.0
2011,10,29,4,27.29586,5.0,8.0,1028.0,SE,0.89,0.0,0.0
2011,10,28,8,206.0,6.0,7.0,1022.0,NW,0.89,0.0,0.0
2013,6,21,14,124.5767,17.0,31.0,1003.0,SE,27.089287,0.0,0.0
2010,4,11,9,9.0,-8.0,10.0,1020.0,NE,18.400331,0.0,0.0
2012,9,29,14,2.1882038,-4.0,24.0,1017.0,cv,3.5415244,0.0,0.0
2011,11,21,0,177.0,-4.0,0.0,1026.0,NW,3.13,0.0,0.0
2012,2,22,9,38.62576,-22.0,-5.0,1033.0,NW,84.74004,0.0,0.0
2014,1,20,18,216.57684,-7.0,2.0,1019.0,cv,4.02,0.0,0.0
2012,2,22,6,48.54518,-11.0,-1.0,1020.0,NE,10.28,0.0,0.0
2014,11,8,17,11.855014,-9.0,12.0,1022.0,NW,45.29988,0.0,0.0
2011,9,28,18,143.0,16.0,22.0,1013.0,SE,11.18,0.0,0.0
2013,9,29,0,47.0,15.0,19.0,1018.0,SE,8.111249,0.0,2.0
2014,3,18,11,19.0,-8.0,12.0,1026.0,NW,11.63,0.0,0.0
2013,3,3,6,137.0,-8.0,-3.0,1020.0,cv,0.89,0.0,0.0
2013,7,4,16,69.0,23.0,25.0,1003.0,NE,3.57,0.0,10.175463
2011,8,8,13,72.00685,23.0,30.0,1005.0,cv,3.58,0.0,0.0
2011,9,23,19,26.0,10.0,19.0,1016.0,SE,25.4788,0.0,0.0
2013,12,27,6,62.0,-22.692741,0.0,1022.0,NW,62.41729,0.0,0.0
2012,11,10,4,78.0,-3.0,0.0,1023.0,NW,2.68,0.0,0.0
2013,10,8,4,88.0,3.0,8.0,1016.0,cv,0.45,0.0,0.0
2010,11,1,13,11.930927,-12.0,2.0,1022.0,NW,320.26025,0.0,0.0
2011,12,10,14,95.0,-4.0,2.0,1028.0,NW,12.97,0.0,0.0
2011,2,13,8,444.28815,-6.0,-4.0,1025.0,NE,0.89,0.0,0.0
2014,10,26,11,4.0,9.0,19.0,1018.0,cv,0.89,0.0,0.0
2014,9,4,16,56.0,17.0,29.0,1008.0,SE,4.92,0.0,0.0
2012,9,10,9,202.72539,19.0,23.0,1016.0,cv,1.79,0.0,0.0
2012,10,1,0,59.0,8.0,8.0,1019.0,NE,1.79,0.0,0.0
2011,1,29,17,11.0,-24.0,-1.0,1031.0,NW,37.33181,0.0,0.0
2012,4,8,7,50.533264,1.0,10.0,1010.0,NE,0.89,0.0,0.0
2010,1,25,16,41.0,-22.0,-9.0,1026.0,NW,14.31,0.0,0.0
2013,11,10,14,37.0,-9.0,16.0,1018.0,SE,6.71,0.0,0.0
2010,4,29,14,73.73388,6.0,26.0,1010.0,SE,6.71,0.0,0.0
2011,3,17,12,112.0,-6.0,12.0,1020.0,SE,18.771648,0.0,0.0
2012,7,26,11,32.0,20.0,30.642056,1005.0,cv,0.89,0.0,0.0
2012,7,14,9,9.0,18.0,24.0,1005.0,NW,8.05,0.0,0.0
2014,7,2,5,71.0,19.0,20.0,1006.0,cv,3.58,0.0,0.0
2010,7,5,15,21.0,15.0,39.519753,999.0,SE,1.78,0.0,0.0
2010,11,24,15,323.68277,-2.0000253,4.556525,1021.0,cv,1.79,0.0,0.0
2013,9,5,12,112.0,13.0,24.0,1014.0,SE,9.84,0.0,0.0
2013,9,17,13,69.75071,15.0,22.0,1016.0,SE,2.68,0.0,0.0
2013,1,28,11,276.86,-6.0,-4.0,1029.0,SE,19.663694,6.6901655,0.0
2014,1,5,13,151.0,-11.0,0.0,1021.0,cv,4.02,0.0,0.0
2012,8,5,3,146.0,21.0,23.0,1008.14557,SE,6.26,0.0,0.0
2012,5,13,7,166.74933,15.0,18.0,1006.0,SE,8.05,0.0,0.0
2010,7,31,13,43.0,19.0,29.0,1006.0,NW,28.163372,0.0,0.0
2014,8,10,16,33.0,21.0,33.0,1005.0,SE,8.05,0.0,0.0
2010,5,6,23,143.04504,8.0,20.0,1003.0,NE,3.58,0.0,0.0
2010,1,2,10,25.0,-18.0,-5.0,1035.0,NW,39.448723,0.0,0.0
2012,7,22,22,18.0,20.0,26.0,1001.0,NW,123.0215,0.0,0.0
2011,5,6,9,83.010376,4.0,18.0,1004.0,cv,1.79,0.0,0.0
2012,1,12,1,164.0,-14.0,-6.1031966,1027.0,cv,1.79,0.0,0.0
2014,2,18,12,141.0,-12.0,-1.0,1031.0,NE,1.79,0.0,0.0
2012,12,6,16,376.30652,-5.0,-3.0,1027.0,NW,16.54124,0.0,0.0
2014,9,25,17,122.0,16.0,25.0,1015.0,SE,2.67,0.0,0.0
2013,9,7,18,92.816154,13.0,27.0,1013.0,SE,7.15,0.0,0.0
2014,5,20,20,90.0,11.0,18.0,1009.0,SE,9.83,0.0,0.0
2011,9,3,15,11.0,13.0,27.757088,1013.0,cv,0.89,0.0,0.0
2010,11,23,17,164.4178,-7.0,4.0,1018.0,SE,0.89,0.0,0.0
2013,3,1,17,83.65678,-5.0,8.0,1019.0,SE,8.05,0.0,0.0
2010,11,10,1,199.60231,11.0,9.0,1016.0,NW,6.71,0.0,5.0
2011,2,6,14,25.0,-11.0,8.0,1017.0,NW,4.92,0.0,0.0
2012,9,29,7,137.0,17.0,17.0,1014.0,SE,1.79,0.0,0.0
2012,3,17,4,96.0,0.0,2.0,1023.0,SE,72.32387,0.0,0.0
2013,5,25,2,187.75883,15.0,18.0,1014.0,SE,0.89,0.0,0.0
2013,6,11,9,40.0,16.0,25.0,1004.0,SE,2.23,0.0,0.0
2012,2,30,10,14.0,-15.0,2.0,1032.0,NW,10.28,0.0,0.0
2010,9,4,7,137.0,19.0,22.0,1014.0,NW,1.79,0.0,0.0
2014,1,6,2,258.82126,-7.0,-0.8867353,1032.0,SE,4.92,0.0,0.0
2011,10,4,17,17.0,4.0,21.0,1020.0,NW,9.84,0.0,0.0
2010,5,28,11,36.0,1.0,26.0,1006.0,NE,35.71215,0.0,0.0
2014,9,8,0,61.0,17.0,19.0,1014.0,SE,33.526745,0.0,0.0
2011,2,1,23,195.28014,-10.0,-3.0,1023.0,NW,32.400948,0.0,0.0
2013,3,5,2,14.0,-14.0,-1.0,1028.0,NW,13.8561945,0.0,0.0
2010,2,10,9,20.0,-20.0,-2.0,1030.0,NW,41.063286,0.0,0.0
2011,10,29,15,351.80804,9.0,16.0,1022.0,SE,4.92,0.0,0.0
2012,11,28,0,61.0,-6.0,-1.0,1021.0,NW,23.24,0.0,0.0
2013,9,5,20,379.37558,17.0,19.0,1015.0,SE,1.79,0.0,0.0
2013,12,5,15,136.0,-1.0,1.0,1023.0,SE,4.02,0.0,0.0
2014,12,27,2,169.0,-15.0,-9.0,1022.0,cv,0.89,0.0,0.0
2011,8,20,16,158.3121,24.0,32.0,1003.0,SE,2.68,0.0,0.0
2014,5,6,23,23.0,-4.0,16.0,1010.0,NW,154.3757,0.0,0.0
2010,8,31,0,118.0,20.0,22.632944,1012.0,SE,0.89,0.0,0.0
2013,2,7,15,22.0,-24.0,-5.0,1038.0,NW,3.13,0.0,0.0
2013,9,11,12,62.0,15.0,24.0,1015.0,cv,1.789389,0.0,0.0
2011,12,16,19,156.21516,-11.0,-5.03318,1033.0,cv,3.13,0.0,0.0
2013,11,13,2,54.0,-13.0,-3.0,1026.0,NE,6.26,0.0,0.0
2011,3,10,6,22.0,-12.0,1.7485512,1025.0,cv,0.89,0.0,0.0
2012,10,19,20,42.083633,4.0,12.0,1026.0,cv,0.89,0.0,0.0
2012,1,20,12,39.256138,-18.0,-3.0,1037.0,NW,7.2607794,0.0,0.0
2012,2,18,4,69.0,-12.0,-4.0,1031.0,SE,34.422142,0.0,0.0
2011,9,18,15,35.0,6.0,25.0,1021.0,SE,16.546888,0.0,0.0
2013,3,5,18,208.48598,-5.0,7.0,1010.0,NW,6.246187,0.0,0.0
2010,6,22,23,112.426865,17.936466,20.0,1002.0,NE,1.79,0.0,3.0
2014,4,2,10,80.0,3.0,20.0,1018.0,NE,9.83,0.0,0.0
2014,6,10,12,70.0,15.0,25.0,1008.0,SE,1.79,0.0,0.0
2012,4,25,17,9.0,-12.0,20.0,1010.0,NW,154.40932,0.0,0.0
2013,4,16,11,41.0,-4.0,19.0,1010.0,cv,2.68,0.0,0.0
2012,12,4,6,10.0,-12.0,-5.0047164,1032.0,cv,0.89,0.0,0.0
2013,8,9,5,43.0,19.0,24.0,1003.0,NW,15.7848215,0.0,0.0
2010,1,1,18,15.0,-24.0,-5.0,1030.0,NW,309.60654,0.0,0.0
2011,10,27,11,270.1407,6.0,13.0,1021.0,NW,7.15,0.0,0.0
2011,6,4,6,67.0,13.0,20.0,1006.0,cv,1.78,0.0,0.0
2014,6,15,9,21.0,14.0,29.787895,1006.0,NW,6.71,0.0,0.0
2014,3,21,21,24.146906,-16.0,14.0,1018.0,NE,0.89,0.0,0.0
2013,11,13,4,98.99883,-5.0,0.0,1023.0,SE,1.79,0.0,0.0
2013,10,8,23,223.06212,4.0,11.0,1022.0,NW,8.340829,0.0,0.0
2014,1,10,4,140.0,-7.0,-5.0,1027.0,NW,0.89,0.0,0.0
2012,8,26,10,136.0,24.0,27.0,1009.0,SE,7.15,0.0,0.0
2012,5,19,1,44.0,10.0,15.0,1004.23755,cv,0.89,0.0,0.0
