age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,workclass,education,marital.status,occupation,relationship,race,sex,native.country,income
33.0,219184.19,10.0,0.0,0.0,1.0, Local-gov, 10th, Divorced, Adm-clerical, Husband, White, Female, ?, <=50K
33.0,228744.84,9.0,0.0,0.0,1.0, Local-gov, 10th, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Canada, <=50K
61.0,217181.23,14.0,0.0,0.0,99.0, ?, 12th, Never-married, Armed-Forces, Husband, Asian-Pac-Islander, Female, Dominican-Republic, <=50K
31.0,195589.38,9.0,99999.0,0.0,1.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, Canada, <=50K
29.0,362296.22,9.0,0.0,0.0,1.0, ?, 12th, Divorced, Adm-clerical, Husband, Other, Female, China, <=50K
40.0,221903.86,9.0,0.0,0.0,99.0, ?, 12th, Married-civ-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female, Canada, <=50K
32.0,471214.62,10.0,0.0,0.0,99.0, ?, 10th, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Female, China, <=50K
43.0,84008.76,9.0,0.0,0.0,99.0, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female, China, <=50K
46.0,78023.12,13.0,0.0,0.0,1.0, Federal-gov, 12th, Married-spouse-absent, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male, Cuba, >50K
49.0,28577.326,10.0,0.0,0.0,12.0, ?, 10th, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Male, Canada, <=50K
65.0,305657.06,12.0,0.0,0.0,99.0, ?, 10th, Married-AF-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
56.0,296385.22,10.0,0.0,0.0,99.0, Local-gov, 10th, Divorced, Exec-managerial, Husband, Other, Female, ?, >50K
40.0,235847.77,10.0,0.0,0.0,99.0, Local-gov, 12th, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
47.017815,133718.66,10.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Other-relative, Black, Female, Columbia, >50K
64.0,111422.766,7.0,0.0,0.0,1.0, Local-gov, 10th, Married-AF-spouse, Craft-repair, Wife, Other, Female, China, <=50K
43.0,257550.69,10.0,0.0,0.0,99.0, Federal-gov, 12th, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
60.0,194893.03,10.0,0.0,0.0,99.0, ?, 12th, Divorced, Craft-repair, Not-in-family, Other, Female, Cuba, <=50K
33.0,14008.814,10.0,0.0,0.0,99.0, Local-gov, 11th, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Female, ?, <=50K
36.0,167483.14,13.0,0.0,0.0,1.0, Federal-gov, 11th, Married-AF-spouse, Armed-Forces, Not-in-family, Black, Female, Canada, <=50K
34.0,355827.03,13.0,0.0,0.0,99.0, ?, 10th, Married-civ-spouse, Armed-Forces, Husband, Black, Female, Canada, <=50K
48.0,1465335.9,9.0,0.0,1888.3917,99.0, Federal-gov, 11th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
32.0,180547.1,10.0,0.0,0.0,1.0, Federal-gov, 11th, Never-married, ?, Other-relative, White, Female, China, <=50K
27.0,50840.0,14.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, ?, >50K
35.0,214032.27,10.0,0.0,0.0,1.0, ?, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, China, <=50K
31.0,218553.38,10.0,0.0,0.0,99.0, ?, 11th, Married-AF-spouse, ?, Other-relative, White, Female, Canada, <=50K
90.0,12285.0,8.0,99999.0,0.0,99.0, Self-emp-inc, 10th, Married-AF-spouse, Adm-clerical, Own-child, Other, Male, Canada, <=50K
51.0,114309.42,9.0,0.0,0.0,1.0, Federal-gov, 12th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
90.0,24021.637,1.0,15024.0,0.0,99.0, ?, 10th, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male, ?, <=50K
77.56522,159815.66,9.0,0.0,0.0,1.0, ?, 12th, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female, Columbia, <=50K
22.0,180950.08,10.0,0.0,0.0,1.0, ?, 11th, Married-spouse-absent, ?, Husband, Asian-Pac-Islander, Female, ?, <=50K
19.0,259110.72,11.0,0.0,0.0,1.0, Never-worked, 10th, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
30.0,132691.98,11.0,0.0,0.0,1.0016508, Federal-gov, 1st-4th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, ?, >50K
50.0,124566.055,4.0,0.0,0.0,1.0, Never-worked, 10th, Married-AF-spouse, ?, Own-child, White, Male, Cambodia, <=50K
40.0,153084.42,13.0,0.0,0.0,95.760826, ?, 11th, Divorced, ?, Husband, Asian-Pac-Islander, Male, ?, >50K
41.0,173906.56,9.0,0.0,0.0,99.0, Local-gov, 12th, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
21.0,73726.89,9.0,0.0,0.0,99.0, Private, 10th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Canada, <=50K
33.0,455495.12,13.0,0.0,0.0,99.0, ?, 11th, Divorced, Armed-Forces, Husband, Black, Female, Canada, <=50K
36.0,132406.73,9.0,0.0,0.0,99.0, ?, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, China, <=50K
26.0,264813.94,9.0,0.0,0.0,99.0, Local-gov, 11th, Divorced, ?, Not-in-family, Black, Female, ?, <=50K
17.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
45.0,30030.334,9.0,0.0,0.0,1.0, Private, 12th, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
38.0,321681.75,12.0,0.0,0.0,45.0, Federal-gov, 11th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, Canada, <=50K
46.0,189575.06,9.0,13639.262,0.0,1.0, State-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Dominican-Republic, >50K
23.0,30187.814,13.0,0.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Husband, White, Female, Cambodia, <=50K
46.0,161368.25,13.0,0.0,0.0,1.0, Federal-gov, 10th, Married-AF-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male, Cambodia, <=50K
22.0,331590.22,11.0,0.0,0.0,84.0, Self-emp-not-inc, 1st-4th, Separated, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, El-Salvador, <=50K
51.0,201199.81,9.0,0.0,0.0,99.0, Never-worked, 10th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
41.0,120787.95,9.0,0.0,1887.0,1.0, ?, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, China, <=50K
41.89325,173933.6,12.0,0.0,1902.0,1.0, ?, 10th, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female, China, <=50K
57.0,179541.4,13.0,0.0,0.0,99.0, Local-gov, 12th, Divorced, ?, Husband, Asian-Pac-Islander, Female, Ecuador, >50K
28.0,180802.39,10.0,0.0,0.0,99.0, Local-gov, Assoc-voc, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
64.0,12285.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, Armed-Forces, Other-relative, Asian-Pac-Islander, Male, Columbia, <=50K
27.0,44769.65,9.0,0.0,0.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, Cambodia, <=50K
45.0,200466.3,9.0,0.0,0.0,60.0, ?, 11th, Married-civ-spouse, Armed-Forces, Not-in-family, Black, Female, China, <=50K
28.95757,21869.287,11.0,0.0,0.0,99.0, ?, 11th, Divorced, Adm-clerical, Other-relative, Other, Female, Columbia, <=50K
59.0,312444.75,14.0,0.0,0.0,99.0, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Canada, <=50K
32.0,212331.39,6.0,0.0,0.0,99.0, Federal-gov, 10th, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
18.0,178738.94,10.0,13734.939,0.0,99.0, Private, 10th, Divorced, ?, Not-in-family, White, Female, ?, <=50K
23.0,349734.9,10.0,0.0,0.0,1.0, Federal-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
22.0,330171.44,9.0,0.0,0.0,40.0, Local-gov, 5th-6th, Never-married, Exec-managerial, Husband, Black, Female, ?, <=50K
58.0,309142.94,10.0,0.0,0.0,99.0, Local-gov, 10th, Married-AF-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female, Dominican-Republic, >50K
72.0,27904.576,2.0,0.0,0.0,1.0, ?, 10th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male, Canada, <=50K
54.0,157589.38,10.0,0.0,0.0,60.0, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, ?, >50K
44.0,224637.39,9.0,0.0,0.0,1.0, ?, 10th, Married-civ-spouse, ?, Unmarried, Amer-Indian-Eskimo, Female, Cambodia, <=50K
63.0,231659.64,10.0,0.0,0.0,1.0, ?, 11th, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male, Canada, <=50K
22.0,131632.39,10.0,0.0,0.0,1.0, ?, 10th, Divorced, Craft-repair, Husband, Black, Female, Cambodia, <=50K
47.0,305930.5,13.0,0.0,0.0,1.0, ?, 10th, Divorced, ?, Not-in-family, White, Female, ?, <=50K
52.0,118367.27,10.0,0.0,0.0,1.0, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male, China, <=50K
27.0,269098.1,10.0,0.0,0.0,99.0, Local-gov, 11th, Divorced, ?, Not-in-family, Black, Female, Cuba, <=50K
43.0,164557.4,14.0,99999.0,0.0,99.0, ?, 1st-4th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male, Columbia, >50K
90.0,12717.048,1.0,99999.0,0.0,1.0, ?, 12th, Separated, ?, Husband, Black, Female, Cambodia, <=50K
25.0,22990.684,6.0,0.0,0.0,1.0, Local-gov, 10th, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Female, Canada, <=50K
31.0,238640.3,13.0,0.0,0.0,30.0, ?, 10th, Separated, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
32.0,34543.953,9.0,0.0,0.0,99.0, ?, 12th, Married-spouse-absent, Adm-clerical, Husband, Black, Male, Canada, >50K
41.0,142858.42,9.0,0.0,0.0,1.0, ?, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Female, Cambodia, <=50K
39.0,73216.32,9.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Other-relative, Black, Male, Cambodia, >50K
28.0,321696.8,10.0,0.0,0.0,99.0, Local-gov, 11th, Divorced, Farming-fishing, Husband, Black, Female, ?, <=50K
17.0,302643.7,7.0,0.0,0.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, England, <=50K
38.0,228360.58,10.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, <=50K
49.0,286488.38,9.0,0.0,0.0,1.0, Local-gov, 10th, Never-married, ?, Husband, Amer-Indian-Eskimo, Male, China, <=50K
48.658264,169892.89,10.0,0.0,0.0,99.0, Local-gov, 11th, Divorced, Armed-Forces, Husband, Asian-Pac-Islander, Male, Cambodia, <=50K
60.0,101923.56,9.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
43.0,189440.6,12.0,0.0,0.0,99.0, State-gov, 10th, Divorced, Armed-Forces, Husband, Black, Female, Columbia, >50K
36.0,59656.65,6.0,0.0,0.0,99.0, Federal-gov, 11th, Divorced, ?, Husband, Asian-Pac-Islander, Female, ?, <=50K
22.0,64874.24,9.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, Cambodia, <=50K
42.0,159200.28,9.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Unmarried, Black, Female, China, >50K
47.0,24774.006,5.0,0.0,0.0,99.0, Private, 10th, Married-civ-spouse, Armed-Forces, Husband, Black, Female, ?, <=50K
48.0,125026.305,9.0,0.0,0.0,10.0, Federal-gov, 10th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Canada, <=50K
36.0,275344.97,9.0,0.0,0.0,99.0, ?, 10th, Married-AF-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, ?, <=50K
27.0,176856.58,9.0,0.0,0.0,1.0, ?, 10th, Separated, Handlers-cleaners, Not-in-family, Other, Male, China, <=50K
52.0,180802.39,9.0,0.0,0.0,99.0, Private, 11th, Never-married, ?, Other-relative, White, Female, Canada, <=50K
44.0,209121.94,9.0,0.0,0.0,1.0, ?, 1st-4th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, ?, <=50K
25.0,77119.766,9.0,0.0,0.0,99.0, Federal-gov, 10th, Never-married, Adm-clerical, Husband, Other, Male, Columbia, <=50K
45.0,100089.375,9.0,3845.659,0.0,1.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Columbia, <=50K
90.0,25941.504,13.0,0.0,0.0,1.0, Federal-gov, 12th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, China, <=50K
35.0,258876.47,10.0,7303.256,0.0,99.0, Local-gov, 10th, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male, ?, >50K
54.0,79702.82,9.0,0.0,0.0,99.0, Federal-gov, 10th, Married-AF-spouse, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
17.0,213099.94,1.3903636,0.0,0.0,1.0, ?, 11th, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, ?, <=50K
22.0,171927.25,14.0,8424.989,0.0,1.0, Private, 11th, Married-civ-spouse, ?, Own-child, Black, Female, Canada, >50K
17.0,229967.89,9.0,0.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
49.0,209201.02,9.0,0.0,0.0,99.0, Never-worked, 12th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
45.0,52589.33,9.0,0.0,0.0,1.0, ?, 10th, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female, ?, >50K
79.31342,317408.72,6.0,0.0,0.0,1.0, Local-gov, 11th, Married-AF-spouse, Craft-repair, Husband, Black, Female, ?, <=50K
33.0,141688.77,9.0,0.0,0.0,1.0, ?, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male, Canada, <=50K
31.0,203501.03,9.0,0.0,0.0,1.0, Never-worked, 10th, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, Canada, <=50K
90.0,231125.73,10.0,0.0,0.0,1.0, ?, 12th, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
20.0,241003.66,9.0,0.0,0.0,1.0, ?, 5th-6th, Divorced, Armed-Forces, Husband, Black, Female, ?, <=50K
45.0,140681.95,13.0,0.0,0.0,40.0, Federal-gov, 12th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male, ?, <=50K
53.360893,51266.51,4.0,0.0,0.0,99.0, ?, 10th, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male, Canada, <=50K
43.0,139029.73,12.081028,0.0,0.0,1.0, Private, 10th, Married-spouse-absent, Craft-repair, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
21.0,272487.62,9.0,0.0,0.0,1.0, Self-emp-inc, 10th, Divorced, Craft-repair, Husband, White, Male, Canada, <=50K
26.0,244910.02,9.0,0.0,0.0,99.0, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Other, Female, Columbia, <=50K
17.0,219733.02,10.0,0.0,0.0,99.0, ?, 10th, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Female, ?, <=50K
33.0,513293.3,13.0,0.0,0.0,99.0, Local-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
27.0,220651.92,4.0,0.0,0.0,1.0, ?, 10th, Married-AF-spouse, ?, Not-in-family, Black, Female, Cuba, <=50K
