age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,workclass,education,marital.status,occupation,relationship,race,sex,native.country,income
90.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 12th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 12th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, ?, <=50K
17.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 12th, Married-spouse-absent, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male, Cambodia, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 12th, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female, Canada, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Local-gov, 10th, Married-AF-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female, Cuba, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Other-relative, Asian-Pac-Islander, Female, Columbia, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Federal-gov, 11th, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 10th, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 11th, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,0.0,0.0,1.0, ?, 11th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male, ?, <=50K
90.0,12285.0,16.0,99999.0,0.0,99.0, ?, 10th, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Private, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, Cambodia, >50K
17.0,1484705.0,1.0,99999.0,0.0,1.0, Never-worked, 11th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male, China, >50K
17.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Exec-managerial, Husband, Other, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Married-civ-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female, Canada, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Local-gov, 1st-4th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Married-civ-spouse, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 10th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,16.0,0.0,0.0,99.0, ?, 10th, Married-AF-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Female, Cambodia, >50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, Federal-gov, 10th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Private, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, Canada, >50K
17.0,1484705.0,16.0,99999.0,4356.0,99.0, Local-gov, 10th, Divorced, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Self-emp-inc, 10th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female, Cambodia, <=50K
17.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 12th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 11th, Widowed, ?, Husband, Black, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, ?, 10th, Married-AF-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, ?, 10th, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, Federal-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Canada, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-spouse-absent, Armed-Forces, Other-relative, Black, Male, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 12th, Divorced, Adm-clerical, Husband, Black, Female, ?, <=50K
17.0,12285.0,16.0,99999.0,0.0,99.0, Local-gov, 11th, Married-civ-spouse, ?, Other-relative, Asian-Pac-Islander, Female, Canada, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 11th, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
17.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 5th-6th, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,16.0,0.0,0.0,1.0, ?, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, China, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 12th, Divorced, ?, Husband, Asian-Pac-Islander, Male, Canada, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Male, Canada, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female, El-Salvador, <=50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, ?, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Federal-gov, 10th, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, Local-gov, 10th, Divorced, Armed-Forces, Not-in-family, Other, Male, China, >50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 10th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male, Cambodia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Never-worked, 12th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female, ?, >50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 11th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, China, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,99.0, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, ?, >50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Male, Columbia, >50K
17.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, >50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 10th, Divorced, ?, Other-relative, Asian-Pac-Islander, Female, Canada, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 10th, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female, Cambodia, <=50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Male, ?, >50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Never-worked, 5th-6th, Divorced, ?, Husband, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Private, 5th-6th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Divorced, Craft-repair, Husband, Black, Female, ?, >50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Never-worked, 10th, Divorced, ?, Other-relative, Asian-Pac-Islander, Male, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 11th, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female, Columbia, >50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 11th, Married-spouse-absent, ?, Other-relative, Amer-Indian-Eskimo, Female, China, >50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, ?, 10th, Divorced, Adm-clerical, Not-in-family, Black, Female, Canada, <=50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 11th, Married-AF-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, Canada, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, Adm-clerical, Husband, Other, Female, Cambodia, <=50K
90.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, <=50K
17.0,1484705.0,1.0,0.0,4356.0,99.0, Local-gov, 10th, Married-AF-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Local-gov, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, China, <=50K
90.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
17.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Ecuador, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 12th, Divorced, ?, Own-child, Amer-Indian-Eskimo, Male, Cambodia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 10th, Married-AF-spouse, Armed-Forces, Unmarried, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,0.0,1.0, Private, 12th, Married-civ-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,16.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Black, Male, ?, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 12th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 10th, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, ?, 11th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,16.0,0.0,0.0,99.0, ?, 11th, Widowed, Adm-clerical, Not-in-family, Black, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, Self-emp-not-inc, 11th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Divorced, Adm-clerical, Husband, Black, Male, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Local-gov, 11th, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 12th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Canada, >50K
17.0,1484705.0,1.0,0.0,0.0,1.0, Federal-gov, 11th, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Male, Canada, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Federal-gov, 10th, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male, China, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Never-worked, 10th, Divorced, ?, Husband, Other, Female, China, <=50K
90.0,1484705.0,16.0,99999.0,4356.0,99.0, Federal-gov, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female, Columbia, >50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, Cambodia, <=50K
17.0,1484705.0,1.0,0.0,4356.0,1.0, ?, 11th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female, ?, <=50K
17.0,1484705.0,1.0,0.0,0.0,1.0, ?, 12th, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, Never-worked, 1st-4th, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
90.0,1484705.0,1.0,0.0,0.0,1.0, Federal-gov, 10th, Married-AF-spouse, ?, Husband, Other, Male, ?, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 10th, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Other-relative, Asian-Pac-Islander, Female, Cambodia, >50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, ?, Other-relative, Black, Female, Cambodia, >50K
90.0,1484705.0,16.0,0.0,4356.0,99.0, Self-emp-inc, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Columbia, <=50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, ?, 10th, Married-AF-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, >50K
90.0,1484705.0,16.0,99999.0,4356.0,1.0, Self-emp-not-inc, 10th, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male, ?, <=50K
17.0,1484705.0,1.0,99999.0,0.0,1.0, ?, 10th, Married-AF-spouse, Armed-Forces, Other-relative, Asian-Pac-Islander, Female, Cuba, <=50K
90.0,1484705.0,1.0,99999.0,0.0,99.0, Federal-gov, 10th, Married-spouse-absent, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, ?, 11th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, ?, 12th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, Cambodia, >50K
90.0,1484705.0,1.0,0.0,0.0,1.0, Federal-gov, 11th, Divorced, Armed-Forces, Wife, Asian-Pac-Islander, Female, Columbia, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,1.0, ?, 10th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male, Canada, <=50K
90.0,12285.0,16.0,99999.0,0.0,99.0, Federal-gov, 10th, Divorced, Adm-clerical, Not-in-family, Black, Male, Cuba, >50K
90.0,1484705.0,16.0,99999.0,0.0,99.0, Never-worked, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,0.0,99.0, ?, 10th, Divorced, ?, Husband, Asian-Pac-Islander, Female, ?, <=50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, ?, 12th, Married-AF-spouse, ?, Husband, Black, Female, China, <=50K
90.0,1484705.0,1.0,0.0,4356.0,1.0, Federal-gov, 12th, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, Cambodia, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,99.0, Federal-gov, 10th, Divorced, ?, Husband, White, Female, Cambodia, <=50K
17.0,1484705.0,1.0,99999.0,4356.0,99.0, Private, 10th, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female, ?, <=50K
90.0,1484705.0,1.0,0.0,0.0,99.0, Federal-gov, 10th, Married-spouse-absent, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, Canada, <=50K
17.0,1484705.0,1.0,0.0,4356.0,99.0, ?, 11th, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female, ?, <=50K
17.0,1484705.0,16.0,0.0,4356.0,1.0, ?, 11th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Canada, <=50K
90.0,1484705.0,1.0,99999.0,4356.0,1.0, Federal-gov, 11th, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female, Cambodia, <=50K
90.0,1484705.0,16.0,99999.0,0.0,1.0, Federal-gov, 10th, Divorced, ?, Husband, Amer-Indian-Eskimo, Female, Canada, >50K
