year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2013,1,7,0,17.0,-20.0,-10.0,1025.292,NW,2.68,0.0,0.0
2010,12,4,11,20.0,-27.0,-4.0,1033.0,NW,1.79,0.0,0.0
2014,9,1,6,32.0,17.0,18.0,1011.0,NE,3.58,0.0,0.0
2013,2,17,10,118.551994,-12.0,0.0,1025.0,cv,0.89,0.0,0.0
2013,2,10,16,266.73575,-7.0,-1.0,1022.0,SE,3.56,4.1170826,0.0
2012,5,5,8,31.0,1.0,22.0,1004.0,NE,5.81,0.0,0.0
2012,5,17,10,57.0,7.0,14.0,1012.0,NW,29.013363,0.0,6.0
2010,11,7,20,123.0,7.0,9.0,1019.0,NE,0.89,0.0,4.0
2011,11,25,11,38.0,4.0,6.0,1024.0,NW,3.13,0.0,7.0
2011,2,27,7,166.0,-5.0,-4.0,1023.0,NE,0.45,0.0,0.0
2013,3,10,5,277.79996,0.0,2.0,1006.0,SE,0.89,0.0,0.0
2012,9,9,13,31.0,13.0,25.0,1016.0,NE,15.2,0.0,0.0
2011,7,6,0,210.19998,24.0,26.0,1005.0,cv,0.89,0.0,1.0
2014,12,1,16,26.692068,-13.0,2.0,1031.0,NW,25.02187,0.0,0.0
2013,10,9,7,91.73467,8.0,10.0,1013.0,cv,0.89,0.0,0.0
2011,5,14,14,144.0,7.0,27.0,1010.0,SE,42.46577,0.0,0.0
2013,5,3,15,19.0,-13.0,23.0,1014.0,NW,62.734272,0.0,0.0
2010,1,18,8,8.0,-22.0,-9.656034,1033.0,NE,6.26,0.0,0.0
2010,2,28,15,90.0,-2.0,-1.0,1024.0,NW,10.28,6.741263,0.0
2010,2,8,4,22.902122,-18.0,-3.0,1025.0,NW,121.94834,0.0,0.0
2014,1,5,13,40.576427,-11.0,0.0,1028.0,NW,0.89,0.0,0.0
2010,5,8,2,221.51921,7.0,17.0,1006.0,NW,1.79,0.0,0.0
2013,4,19,22,73.0,7.0,9.0,1016.0,SE,39.835747,0.0,2.0
2011,7,18,20,159.71875,24.0,25.0,1005.0,SE,50.079247,0.0,2.0
2010,5,9,21,144.0,12.0,17.0,1009.64526,SE,3.13,0.0,1.0
2014,10,14,4,16.0,2.0,9.0,1019.0,NW,18.78,0.0,0.0
2013,2,19,4,254.69035,-14.0,-9.0,1028.0,NW,3.56,0.0,0.0
2014,5,23,2,43.0,-3.0,22.0,1005.0,SE,38.44901,0.0,0.0
2014,3,10,12,96.0,-10.0,6.0,1023.0,NW,9.34586,0.0,0.0
2013,5,4,3,81.70736,12.0,15.0,1016.0,cv,0.89,0.0,3.0
2014,12,21,21,108.0,-14.0,-6.0,1022.0,cv,2.68,0.0,0.0
2010,2,29,4,292.92276,-4.0,-2.0,1013.0,cv,0.89,0.0,0.0
2011,8,30,0,87.0,21.0,25.0,1011.0,NW,1.79,0.0,1.0
2014,9,22,0,46.0,10.0,17.0,1020.0,NW,4.02,0.0,0.0
2010,3,1,8,8.0,-16.0,-4.0,1029.0,NE,32.159008,0.0,0.0
2012,8,13,14,12.0,18.0,20.0,1006.0,NW,6.26,0.0,11.047638
2013,4,1,4,137.00896,2.5312238,5.715679,1015.0,SE,35.390213,0.0,0.0
2012,12,4,15,47.0,-19.0,-2.0,1020.0,cv,3.13,0.0,0.0
2014,11,2,6,133.03827,-1.0,1.0,1020.0,cv,0.89,0.0,0.0
2013,7,20,21,66.0,19.0,29.947529,1005.0,SE,30.846697,0.0,0.0
2011,5,13,21,63.0,10.0,27.0,1003.22876,SE,26.36311,0.0,0.0
2010,10,20,10,121.0,10.0,12.0,1025.0,NW,3.13,0.0,0.0
2010,3,8,10,92.0,-22.0,-2.0,1039.0,NW,26.367138,0.0,0.0
2012,3,3,10,23.0,-20.0,3.181037,1033.0,NW,7.695611,0.0,0.0
2014,7,19,3,89.0,22.0,23.0,1009.0,NW,3.13,0.0,4.0
2011,3,2,19,19.0,-14.0,3.0,1023.0,NW,18.770897,0.0,0.0
2014,5,16,10,37.0,9.0,19.0,1010.0,NW,4.02,0.0,2.0
2012,9,4,2,10.0,19.0,22.0,1011.0,SE,3.58,0.0,3.0
2014,7,19,0,13.0,12.0,29.0,1004.0,cv,2.0084903,0.0,0.0
2012,11,24,8,17.0,-15.0,0.0,1026.0,NW,24.59,0.0,0.0
2013,7,22,8,37.0,19.0,25.0,1004.0,cv,0.45,0.0,0.0
2011,9,27,14,83.0,11.0,27.0,1013.0,SE,23.688467,0.0,0.0
2014,5,25,10,76.321,8.0,27.0,1001.0,SE,19.22,0.0,0.0
2012,11,20,4,6.0,-12.0,-1.0,1026.0,NW,163.46587,0.0,0.0
2013,5,19,5,23.959667,6.393261,22.0,1009.0,SE,24.366179,0.0,0.0
2011,9,2,3,267.11536,19.0,21.0,1011.0,SE,0.89,0.0,0.0
2011,1,4,2,127.38898,-13.0,-4.0,1027.0,NW,1.79,0.0,0.0
2010,5,11,22,139.0,8.0,12.0,1003.0,NW,4.47,0.0,0.0
2011,3,19,12,49.0,-11.941415,12.0,1018.0,cv,3.58,0.0,0.0
2011,7,19,16,30.0,22.0,31.0,1000.0,SE,13.86,0.0,0.0
2012,2,8,13,127.0,-9.0,-1.0,1023.0,NE,3.13,0.0,0.0
2013,12,19,10,38.0,-21.0,1.0,1026.0,NW,60.939518,0.0,0.0
2013,5,17,0,67.0,15.0,20.0,997.0,NW,1.79,0.0,2.0
2012,6,6,9,74.62581,12.0,29.0,998.0,NE,1.79,0.0,0.0
2011,5,15,6,143.54517,9.0,14.431961,1012.0,SE,1.79,0.0,0.0
2014,5,16,19,135.0,9.0,22.0,1008.0,SE,28.878263,0.0,0.0
2011,9,19,8,92.0,14.0,20.0,1019.0,NW,7.1554637,0.0,0.0
2011,6,1,10,140.0,16.0,30.0,1000.0,cv,2.68,0.0,0.0
2012,11,21,16,237.44351,-4.0,8.05323,1017.0,NW,3.57,0.0,0.0
2014,5,3,6,15.0,1.0,14.0,1013.0,NE,1.79,0.0,0.0
2014,5,2,23,19.0,-10.0,17.0,1012.0,SE,33.692913,0.0,0.0
2010,5,7,6,113.90033,11.0,16.0,1007.0,SE,3.58,0.0,0.0
2011,4,23,13,16.0,3.0,13.0,1016.0,NW,6.71,0.0,4.0
2013,9,6,9,16.0,4.0,22.0,1017.0,NW,3.58,0.0,0.0
2011,10,4,10,135.50613,11.0,19.0,1019.0,SE,1.79,0.0,0.0
2013,5,11,21,29.0,-4.0,9.0,1004.301,NW,146.29388,0.0,0.0
2014,3,20,7,153.9724,0.0,4.0,1016.0,cv,0.89,0.0,0.0
2013,8,15,0,54.0,23.0,27.0,1004.0,SE,24.211872,0.0,0.0
2013,5,6,7,116.0,6.0,15.0,1000.0,NW,5.366616,0.0,0.0
2013,8,12,7,46.0,22.0,24.0,1004.0,cv,1.79,0.0,2.0
2014,6,27,7,69.0,16.0,26.0,1007.0,NE,3.58,0.0,0.0
2010,5,17,15,42.0,8.0,21.0,1008.0,SE,20.12684,0.0,0.0
2010,1,22,8,38.0,-18.0,-7.0,1032.0,NE,1.79,0.0,0.0
2011,9,3,9,79.0,15.0,19.0,1020.0,cv,0.89,0.0,0.0
2013,8,21,10,100.0,23.0,28.0,1008.0,SE,4.92,0.0,0.0
2010,5,8,13,97.0,10.0,21.0,1007.0,SE,23.24506,0.0,0.0
2013,4,30,0,118.04011,7.0,10.0,1014.0,SE,0.89,0.0,10.050668
2011,5,26,23,35.0,8.0,21.0,1001.0,NW,62.925285,0.0,0.0
2013,9,20,15,31.0,6.0,14.0,1021.0,NE,10.288106,0.0,0.0
2012,4,30,20,135.37991,-1.0,17.0,1003.0,NW,5.8390765,0.0,0.0
2011,3,25,13,38.0,-13.0,16.0,1025.0,SE,26.362347,0.0,0.0
2013,7,16,4,97.0,21.0,24.0,1001.0,cv,0.89,0.0,0.0
2012,9,25,4,64.0,19.0,19.0,1016.0,NE,0.89,0.0,5.244044
2010,8,9,1,56.0,20.0,23.0,1007.0,SE,46.25742,0.0,0.0
2010,8,14,11,95.0,21.0,26.0,1009.0,SE,13.859863,0.0,0.0
2011,4,10,2,10.0,-4.0,8.0,1020.0,NW,40.67931,0.0,18.296068
2013,2,7,19,51.0,-13.0,-6.0,1029.0,SE,8.94,0.0,0.0
2011,9,19,19,75.0,13.0,17.0,1018.0,cv,0.89,0.0,0.0
2011,7,25,22,30.0,21.0,24.0,1005.0,NW,4.92,0.0,2.0
2010,11,9,13,13.0,-12.0,10.0,1020.0,NW,238.44524,0.0,0.0
2011,3,8,0,143.0,-8.0,3.0,1015.0,NW,6.26,0.0,0.0
2010,9,19,23,96.74196,15.0,16.0,1014.0,SE,2.68,0.0,3.0
2011,4,22,19,34.0,-2.0,12.0,1018.0,SE,4.92,0.0,0.0
2014,5,8,2,48.0,4.0,19.0,1003.0,SE,49.193146,0.0,0.0
2012,6,10,14,37.0,12.0,28.0,1007.0,SE,1.79,0.0,0.0
2011,4,5,9,54.0,-9.0,16.0,1022.0,NW,49.298367,0.0,0.0
2014,2,8,22,51.0,-19.0,-4.636764,1033.0,NE,8.5,0.0,0.0
2013,11,16,0,23.0,-6.0,3.0,1020.0,NW,10.735379,0.0,0.0
2011,7,27,0,53.75933,22.0,24.0,1002.0,SE,27.506796,0.0,0.0
2012,1,27,13,66.0,-8.0,-2.0,1029.0,SE,7.149442,6.762209,0.0
2012,9,8,13,72.0,14.0,24.912128,1015.0,cv,3.58,0.0,0.0
2011,6,19,2,108.0,19.0,20.0,1004.0,cv,2.23,0.0,0.0
2014,5,24,19,29.0,16.0,17.0,1007.0,NE,1.79,0.0,3.782165
2013,5,16,22,31.0,-2.0,16.0,1007.0,cv,1.78,0.0,0.0
2012,11,20,3,95.0,-2.0,0.0,1023.0,cv,0.89,0.0,0.0
2013,4,26,10,184.09438,3.0,16.0,1013.0,NE,1.79,0.0,0.0
2010,9,5,0,149.00099,19.0,21.0,1011.0,cv,0.45,0.0,0.0
2014,2,2,20,29.4701,-21.0,-1.0,1024.0,SE,3.56,0.0,0.0
2014,7,19,3,104.04477,20.0,23.0,1006.0,NE,3.58,0.0,4.0
2011,3,3,5,226.18114,-8.0,-2.3148165,1024.0,NE,0.89,0.0,0.0
2014,2,13,3,300.28384,-5.0,-2.0,1028.0,SE,4.92,0.0,0.0
2010,5,19,5,98.0,13.0,21.0,1005.0,cv,0.89,0.0,0.0
2012,5,24,19,96.0,14.0,17.0,1008.0,NW,16.99,0.0,21.021513
2014,6,27,10,61.0,14.0,30.0,1002.0,SE,22.348785,0.0,0.0
2014,8,19,11,84.0,21.0,28.0,1012.0,SE,8.05,0.0,0.0
2013,1,5,8,161.0,-24.0,-11.0,1037.0,NE,3.13,0.0,0.0
2014,3,13,3,90.439354,-20.0,3.0,1023.0,SE,8.94,0.0,0.0
2014,6,20,23,209.48256,17.0,21.0,1008.0,SE,1.79,0.0,0.0
2013,8,26,15,66.0,20.0,26.0,1005.0,SE,1.79,0.0,0.0
2014,12,22,22,10.0,-21.0,-3.0,1033.0,NE,145.53445,0.0,0.0
2014,7,9,19,143.0,22.0,26.0,1005.0,SE,1.79,0.0,2.0
2011,3,1,3,140.0,-7.0,-3.0,1023.0,SE,23.695047,0.0,0.0
2012,7,5,22,48.16554,20.0,22.0,1004.0,cv,5.498587,0.0,0.0
2011,5,18,14,42.0,4.0,25.0,1006.0,NW,65.54818,0.0,0.0
2014,7,19,13,79.124,20.0,33.0,1005.0,SE,8.0451355,0.0,0.0
2011,2,9,19,126.0,-14.0,-3.0,1029.0,NW,22.8,0.0,0.0
2013,11,1,3,102.0,0.0,3.0,1025.0,cv,0.89,0.0,0.0
2014,11,21,8,50.0,-4.0,0.0,1021.0,NE,1.79,0.0,0.0
2014,5,1,16,41.0,7.0,31.0,1004.0,SE,4.92,0.0,0.0
2012,8,28,5,83.0,18.0,19.0,1011.0,cv,0.89,0.0,0.0
2010,5,12,4,175.0,13.0,15.0,1011.0,SE,59.375237,0.0,3.0
2014,1,11,18,25.0,-24.0,-2.0,1026.0,NW,8.589901,0.0,0.0
2011,3,14,18,11.0,-20.0,4.0,1029.2,NW,32.051064,0.0,0.0
2013,2,19,22,15.0,-21.0,-2.0,1029.0,NW,27.72,0.0,0.0
2012,3,2,0,17.36542,-12.0,0.0,1025.0,SE,1.79,0.0,0.0
2013,9,1,19,151.0,16.0,20.0,1016.0,cv,1.79,0.0,0.0
2014,5,21,6,47.0,14.0,18.0,1008.0,SE,12.969082,0.0,1.0
2011,5,7,7,41.0,7.0,13.0,1003.0,NW,28.602991,0.0,0.0
2012,10,30,8,98.0,3.0,7.0,1021.0,SE,64.09363,0.0,0.0
2014,2,22,13,267.82214,-11.0,12.0,1027.0,SE,7.15,0.0,0.0
2014,2,20,7,192.65038,-5.0,-1.0,1027.0,cv,1.78,1.0,0.0
2014,10,20,4,137.0,8.0,9.0,1024.0,cv,0.89,0.0,0.0
2011,9,20,19,68.0,14.0,15.0,1019.0,NE,1.79,0.0,3.0
2011,11,11,18,47.0,-6.0,7.0,1020.0,SE,15.652688,0.0,0.0
2013,3,6,8,84.91486,-4.0,8.0,1012.0,cv,0.89,0.0,0.0
2012,5,12,20,55.813198,-1.0,20.0,1002.0,NW,9.84,0.0,0.0
2012,9,15,8,123.0,19.0,19.0,1014.0,cv,2.67,0.0,7.0
2012,11,5,7,20.0,-4.0,6.9023376,1019.0,NW,17.436262,0.0,0.0
2013,10,14,5,34.0,-4.0,7.0,1027.0,cv,0.89,0.0,0.0
2014,4,30,5,82.0,4.0,16.0,1011.0,NE,1.79,0.0,0.0
2014,8,8,22,24.0,20.0,25.0,1008.0,SE,12.96,0.0,0.0
2011,12,3,0,72.0,-4.0,-1.0,1027.0,SE,1.79,0.0,2.95067
2013,11,29,3,143.35072,-6.0,1.0,1023.0,cv,0.89,0.0,1.0
2011,4,19,21,32.60829,-8.0,10.0,1022.0,SE,3.13,0.0,0.0
2011,1,5,10,25.319963,-20.0,-6.0,1033.0,NW,33.53208,0.0,0.0
2011,2,19,11,120.0,-10.0,3.0,1027.0,SE,7.15,0.0,0.0
2013,3,15,22,189.93286,-1.0,1.0,1013.0,cv,3.13,0.0,0.0
2012,4,9,20,78.0,4.0,18.0,1007.0,NE,11.62,0.0,0.0
2013,5,26,6,272.48535,16.0,18.0,1007.0,cv,4.0176487,0.0,0.0
2013,2,5,5,347.90707,-5.4062753,-6.0,1020.0,SE,3.58,0.0,0.0
2012,5,5,3,105.50053,11.0,17.0,1005.0,cv,3.13,0.0,0.0
2013,5,12,9,120.0,7.0,20.0,1005.0,NE,6.220636,0.0,0.0
2014,7,25,22,76.0,18.0,26.0,1007.0,NW,79.3096,0.0,0.0
2011,4,14,13,84.416916,2.0,29.0,1005.0,NW,8.05,0.0,0.0
2011,11,20,11,157.0,-4.0,4.0,1026.0,NE,3.13,0.0,0.0
2013,5,19,13,19.769516,5.0,22.0,1004.0,NE,3.5718117,0.0,0.0
2013,8,10,1,29.0,18.0,23.0,1004.0,NW,8.04,0.0,0.0
2011,9,19,6,34.75842,14.0,16.0,1020.0,SE,25.47502,0.0,2.0
2014,5,10,20,28.0,4.0,21.0,1014.0,SE,6.71,0.0,0.0
2013,2,10,6,130.0,-6.0,-2.0,1025.0,SE,38.90528,0.0,0.0
2012,7,28,12,34.0,22.0,32.0,1001.0,NE,5.81,0.0,0.0
2013,2,19,18,140.0,-12.0,2.0,1023.0,cv,1.78,0.0,0.0
2010,3,17,16,52.78722,-1.0,0.4323034,1013.0,NW,18.442144,0.0,2.0
2012,3,8,3,7.0,-22.0,-1.0,1028.0,NW,6.2568035,0.0,0.0
2012,3,30,22,55.0,-13.0,6.0,1024.0,SE,31.01835,0.0,0.0
2011,9,11,0,76.0,16.0,15.0,1018.0,cv,1.78,0.0,0.0
2013,10,25,5,225.08336,4.9817863,10.0,1021.0,SE,16.549135,0.0,0.0
2011,5,13,14,24.0,-4.0,25.0,1010.0,NW,38.4378,0.0,0.0
2012,3,29,18,31.0,-12.372508,18.040447,1015.0,NW,69.22071,0.0,0.0
2013,5,19,5,30.0,10.286491,13.0,1000.0,cv,1.78,0.0,0.0
2014,7,1,19,157.0,21.0,22.0,1004.0,cv,0.45,0.0,2.0506413
2011,6,28,9,19.0,9.0,26.0,1003.0,NE,4.92,0.0,0.0
2010,12,1,8,73.0,-6.0,-4.0,1013.0,NW,36.91933,0.0,0.0
2012,5,21,22,94.47539,12.0,23.0,1009.0,SE,85.9832,0.0,0.0
2013,3,27,14,280.6675,0.0,16.0,1011.0,cv,1.78,0.0,0.0
2013,5,1,10,71.0,4.0,16.0,1015.0,SE,29.947647,0.0,0.0
2013,5,16,10,107.0,12.486766,20.807442,1015.0,NW,9.84,0.0,0.0
2010,5,1,23,80.0,2.0,18.0,1006.0,NE,36.20485,0.0,0.0
2014,9,1,2,71.0,18.0,23.0,1011.0,SE,5.37,0.0,0.0
2014,5,1,1,116.432396,3.0,11.0,1015.0,SE,25.205591,0.0,4.0
2011,5,21,0,45.0,6.0,20.0,1013.0,cv,1.78,0.0,0.0
2010,12,6,13,82.0,-8.0,0.0,1029.0,SE,99.725555,5.647941,0.0
2012,8,24,11,17.0,10.0,25.0,1013.0,SE,19.67,0.0,0.0
2014,10,19,16,50.0,11.0,16.0,1015.0,cv,1.79,0.0,0.0
2010,11,21,22,133.0,-3.0,1.0,1024.0,cv,0.89,0.0,0.0
2013,8,30,17,14.0,9.375306,30.0,1007.0,SE,4.92,0.0,0.0
2013,9,16,14,62.0,15.0,26.0,1012.0,cv,6.254774,0.0,0.0
2010,3,20,7,46.0,-13.0,6.0,1016.0,NW,8.05,0.0,0.0
2011,5,17,5,99.0,13.0,13.0,1007.0,SE,16.99,0.0,3.0
2010,11,17,16,23.0,-1.0,1.0,1021.0,NW,65.22626,0.0,15.611027
2011,4,10,23,34.0,-4.0,14.0,1014.0,NE,1.79,0.0,0.0
2010,11,13,9,126.36667,0.0,4.0,1018.0,NW,10.28,0.0,0.0
2011,2,19,17,285.02142,-7.0,3.0,1024.0,cv,0.89,0.0,0.0
2014,4,3,4,106.0,2.0,11.0,1015.0,NW,3.13,0.0,0.0
2013,4,26,2,128.0,2.0,13.0,1012.0,cv,0.89,0.0,0.0
2011,6,6,8,234.11096,16.60421,23.0,1002.0,NE,1.79,0.0,0.0
2011,8,14,21,93.0,22.0,25.0,1005.0,SE,4.02,0.0,0.0
2012,9,24,13,7.0,11.0,27.0,1016.0,cv,1.79,0.0,0.0
2014,9,27,10,62.19253,13.0,19.0,1021.0,NE,3.58,0.0,0.0
2014,10,9,13,81.0,1.0,19.0,1021.0,SE,3.58,0.0,0.0
2013,3,2,23,14.0,-18.0,3.0,1027.0,NW,21.459547,0.0,0.0
2014,4,4,10,22.0,-6.0,17.0,1016.0,NW,11.63,0.0,0.0
2011,3,4,10,16.0,-13.0,9.0,1019.0,NW,38.10972,0.0,0.0
2010,10,30,16,288.80533,8.0,11.0,1021.0,cv,0.89,0.0,0.0
2013,5,29,7,137.0,16.0,21.0,1009.0,NW,6.71,0.0,0.0
2014,5,16,19,75.0,11.0,24.0,1002.0,SE,22.8,0.0,0.0
2010,2,9,12,196.0,-8.0,9.0,1016.0,SE,7.15,0.0,0.0
2012,7,28,20,41.639668,20.0,32.0,1001.0,SE,13.86,0.0,0.0
2011,9,12,23,90.0,12.0,14.0,1018.0,cv,0.89,0.0,0.0
2010,11,23,10,193.44066,-2.5641816,2.0,1021.0,NE,8.94,0.0,0.0
2010,1,17,19,21.0,-26.0,-13.05963,1034.0,NW,82.26578,0.0,0.0
2014,7,21,22,107.0,20.0,25.0,1003.0,SE,18.33,0.0,0.0
2012,11,2,5,79.0,1.0,3.0,1023.0,NW,1.78,0.0,0.0
2010,5,1,12,43.0,1.0,23.0,1007.0,NW,32.629932,0.0,0.0
2012,11,27,22,125.040016,-6.632836,-2.0,1025.0,NE,4.92,0.0,0.0
2011,5,17,9,132.0,8.0,22.0,1012.0,SE,4.92,0.0,0.0
2012,6,17,13,83.0,19.0,21.0,1004.0,NE,1.79,0.0,5.7635174
2014,5,22,19,55.0,12.0,28.0,1007.0,SE,23.242308,0.0,0.0
2011,4,13,13,6.0,-7.0,22.0,1011.0,NW,7.15,0.0,0.0
2013,12,18,12,128.0014,-16.0,4.0,1022.0,SE,11.389281,1.0,0.0
2010,12,30,8,11.730384,-20.0,-4.0,1028.0,NW,215.20029,0.0,0.0
2013,1,30,7,48.0,-12.0,-3.0,1024.0,NW,7.16,0.0,0.0
2014,8,12,20,107.841385,19.0,31.0,1004.0,SE,12.97,0.0,0.0
2014,10,17,13,27.0,1.0,21.0,1018.0,cv,1.78,0.0,0.0
2013,5,25,23,151.0,19.0,21.0,996.0,SE,1.79,0.0,7.38627
2011,6,15,2,49.0,15.0,16.0,1007.0,SE,23.695393,0.0,9.128987
2011,12,26,18,436.9028,-4.0,1.0,1024.0,SE,6.71,0.0,0.0
2011,5,1,13,74.0,4.0,23.0,1012.0,SE,40.714966,0.0,0.0
2010,7,21,3,137.08582,21.0,23.0,1004.0,cv,0.89,0.0,0.0
2014,10,30,4,48.0,-2.0,1.7714815,1028.0,cv,0.89,0.0,0.0
2010,5,11,8,33.0,5.0,17.0,1011.0,SE,1.79,0.0,0.0
2013,4,23,7,97.0,2.0,4.0,1019.0,NW,3.58,0.0,0.0
2013,4,21,3,78.0,2.0,7.0,1018.0,NW,1.79,0.0,0.0
2010,11,27,14,102.0,-7.0,9.0,1018.0,cv,2.68,0.0,0.0
2010,2,26,12,163.0,-6.0,6.0,1017.0,SE,5.243578,0.0,0.0
2013,11,19,2,154.7559,-9.0,-3.0,1020.0,cv,2.67,0.0,0.0
2013,7,27,16,85.40689,20.0,28.0,1003.0,SE,14.190141,0.0,0.0
2013,2,27,7,122.68766,-11.0,-3.0,1021.0,cv,3.58,0.0,0.0
2010,8,9,12,126.0,18.0,29.0,1006.0,SE,14.75,0.0,0.0
2013,11,8,10,281.11798,0.0,8.0,1020.0,NW,9.84,0.0,0.0
2013,5,11,0,163.0,12.0,17.0,1009.0,SE,8.05,0.0,0.0
2011,12,4,4,31.0,13.0,18.0,1005.0,NE,0.45,0.0,0.0
2010,5,25,13,169.0,15.0,29.0,1012.0,SE,15.659196,0.0,0.0
2012,2,21,8,22.0,-23.0,-9.0,1035.0,NW,16.54,0.0,0.0
2012,9,10,0,39.0,14.0,15.0,1014.0,NE,3.13,0.0,0.0
2010,4,19,7,158.37033,4.0,8.0,1008.0,NE,4.92,0.0,0.0
2013,5,31,1,37.0,-3.0,17.0,1009.0,NW,212.76501,0.0,0.0
2013,5,19,18,129.0,16.0,33.0,1003.0,SE,8.980734,0.0,0.0
2013,4,12,13,55.0,-4.0,19.0,1006.0,SE,9.39,0.0,0.0
2010,10,17,18,126.477486,6.0,8.0,1024.0,NW,4.47,0.0,0.0
2014,6,17,22,203.73192,19.0,23.0,1005.0,NW,1.79,0.0,0.0
2014,5,12,6,31.0,12.0,13.0,1006.0,NW,12.764712,0.0,8.81574
2011,5,19,8,127.03485,16.0,17.0,1007.0,cv,1.78,0.0,0.0
2010,9,3,13,12.0,10.0,25.0,1012.0,NW,6.71,0.0,0.0
2012,7,16,4,97.0,20.0,23.0,1007.0,SE,32.131203,0.0,0.0
2013,3,10,4,132.59955,-9.0,1.0,1018.0,NW,5.81,0.0,0.0
2014,3,27,12,10.0,-15.0,20.0,1012.0,NE,10.73,0.0,0.0
