Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
70.99409,28.50119,3.0833197,0.18803102,0.09693392,10.101836,53.781616,-10.044942,5.6891756,287.68866,g
81.397896,26.219528,3.291216,0.17297842,0.0933399,84.61871,75.500595,23.132835,1.5545136,240.56255,g
72.167816,18.49717,2.7043207,0.47892898,0.29892114,-46.947853,-16.018635,-16.405132,21.333092,297.9301,h
32.898254,17.735449,2.727336,0.34427473,0.18955503,22.210205,-11.968086,-6.51571,3.4934595,238.52162,g
123.39126,68.26754,3.7808669,0.07950097,0.04280201,95.465096,61.805077,49.408077,79.30306,256.3506,h
22.794167,10.431337,2.2420702,0.5726136,0.2946958,-31.116919,16.569555,3.4550664,25.233171,131.65831,g
185.19238,91.42591,3.624667,0.06150296,0.04503396,21.884901,-173.99536,-68.03383,81.88448,191.28036,h
45.5309,10.774999,2.8898337,0.41386926,0.21794659,-10.257722,31.687078,8.264713,60.4351,160.50676,h
67.72931,21.176647,3.1893542,0.26444393,0.14371124,-56.287796,44.35782,14.013414,8.459262,277.26004,g
70.27885,22.175377,3.0765812,0.2280647,0.11567895,66.81146,64.95421,16.527798,6.9101553,244.36453,g
133.0658,46.257637,3.5593386,0.25295684,0.14427783,67.13709,95.224915,-26.564146,27.13242,407.58673,h
92.11411,29.67723,3.840242,0.1476322,0.07574259,-55.085007,68.811516,15.296042,0.62185097,283.52887,g
138.26807,58.377293,3.686115,0.12633078,0.04998292,-165.93399,87.08215,-31.285933,2.5263236,190.69737,h
173.26485,101.58631,4.42816,0.0240653,0.019743389,-81.54391,-159.70705,-59.931767,58.723663,211.29042,h
67.673065,29.422554,3.7123878,0.16083707,0.086925946,16.193193,58.072487,19.400558,3.3170116,237.97919,g
226.45898,56.119255,3.1092606,0.1776049,0.10122896,-261.2833,-172.10777,36.648422,11.342875,135.80959,h
14.407661,9.6250305,2.2843587,0.83600515,0.4842989,13.762239,7.0081205,-11.697042,28.421795,251.94643,g
74.99689,18.256277,3.2058938,0.2002025,0.103277884,-70.85656,-52.878033,-3.4296656,0.14128904,243.59326,g
31.941307,21.451115,2.897228,0.29123446,0.14877442,24.26624,19.74603,-13.587338,8.480107,187.0571,g
42.017433,28.5874,3.0217202,0.18797006,0.09959775,-23.82006,23.097963,-9.516846,1.9790266,110.80082,h
23.51765,10.842032,2.2789316,0.510813,0.28558585,26.966196,18.027483,-7.6420355,20.377462,217.63692,h
58.856712,24.16078,2.703333,0.3855715,0.21385926,6.822586,41.98708,16.777428,11.051272,353.94818,g
110.53735,74.548035,4.346306,0.06774394,0.03551371,119.262764,83.25904,42.194576,8.948447,327.61383,g
71.09241,18.607252,3.1226764,0.17957029,0.09298521,-25.705318,54.39589,6.123668,6.5815067,256.03326,g
152.86932,66.369125,4.093145,0.0750958,0.04387547,-237.06078,-122.15297,-42.495518,0.97892386,224.77069,h
35.67823,18.250942,2.710731,0.34563264,0.18661839,36.08779,-3.9068284,-15.553401,49.100784,196.70561,h
60.575394,26.567125,3.185399,0.21718809,0.12022017,41.12571,58.591858,20.499664,29.90124,250.74394,g
45.353386,24.368729,3.3378267,0.20137666,0.1037353,10.133044,27.271816,11.99569,2.7575786,195.69777,g
20.508938,10.099457,2.2476058,0.6052155,0.36390072,-4.718562,16.206486,-10.393871,49.41929,262.5662,g
77.07493,31.360994,3.1140716,0.14157577,0.072538234,-68.56498,43.933426,18.493484,31.93908,200.8873,g
66.68386,19.623085,2.9707015,0.24475029,0.12549832,-12.932745,44.255413,13.902768,9.432446,183.44629,g
30.098907,20.798592,2.7242603,0.35184553,0.18655242,22.192707,-18.234676,17.521833,16.187626,162.41568,g
59.03014,11.024258,2.6600282,0.42173076,0.23143809,64.70717,40.33643,8.182602,58.47148,249.92134,h
94.38633,32.89808,3.850512,0.14572188,0.084113576,-59.384438,77.72807,18.369156,2.6328456,320.27838,g
77.776924,30.213259,3.922535,0.1206312,0.0624228,27.53489,68.416306,-11.102299,4.3975425,232.43333,g
80.23693,21.073599,3.292966,0.17714481,0.104635805,30.294289,70.81041,9.9804,3.1819315,208.52281,g
18.666039,8.456392,2.161694,0.7431223,0.45189434,-2.091634,8.179165,5.23289,42.99189,159.70387,g
20.111176,8.989951,2.2594001,0.64873844,0.43521833,-3.0302231,13.41251,-9.615161,22.303198,118.726425,g
39.32476,15.44539,2.862949,0.28825146,0.15277156,-0.5461745,21.044197,7.9458733,6.4610233,233.42387,g
62.015717,16.409624,2.7507565,0.30091774,0.15282162,43.326534,46.216312,11.912899,8.913432,279.60266,g
126.51973,40.175014,3.360507,0.2946656,0.19546983,14.673511,-93.42736,-35.90868,38.937027,385.54807,h
18.155535,10.438723,2.3132398,0.606214,0.34687594,-0.20668483,3.9327338,-6.6775804,35.12117,247.14893,g
20.445225,7.294795,2.0761783,0.72908556,0.36722767,-3.775158,10.971257,-1.1519994,37.12156,167.11678,g
24.936268,16.774858,2.3661883,0.5038895,0.2883948,-19.097252,17.068375,-13.121468,48.18181,212.38145,g
105.314095,25.142233,3.205579,0.27122322,0.17104429,-120.050224,-51.76565,14.639931,21.967232,337.234,h
64.44134,9.840781,2.9316185,0.29385313,0.1532847,-1.8598542,37.986855,3.3453572,5.291156,244.23737,h
31.032236,17.35975,2.9688962,0.37275535,0.19970396,7.0877786,17.971815,12.562814,5.292248,193.12871,g
25.258736,10.759015,2.392684,0.44402358,0.23117717,26.091528,18.263895,-7.03326,78.29029,153.50388,g
20.475756,10.918305,2.3013792,0.5941183,0.3222307,-7.1398277,17.555124,-11.459856,11.407504,222.51033,g
104.03998,43.391518,4.0900755,0.089791425,0.04576438,125.180305,84.34257,-24.901684,1.5127019,310.78552,g
114.57226,70.86234,4.505608,0.050690193,0.027887506,-65.10135,76.23811,-22.29934,3.0651696,265.17282,g
39.151062,17.232145,2.9842672,0.3566517,0.19465569,-18.020407,32.68937,-11.367221,9.8806,244.83907,g
37.682693,19.296942,2.683704,0.47670817,0.26767528,22.215153,34.436344,17.642534,24.062883,93.366806,h
30.405256,10.641908,2.523331,0.4804484,0.31829262,7.6705456,20.770395,7.57805,0.7918729,223.48453,g
26.890951,12.973017,2.632339,0.52018565,0.30511487,7.1256714,14.209757,-11.088586,63.2958,187.47879,h
181.30525,65.99169,3.525942,0.1328071,0.07421792,-111.6973,85.132935,-70.53487,41.873516,243.01886,h
112.94918,50.33656,3.456929,0.34185183,0.19346264,-70.368614,-99.414276,44.09024,48.979507,405.75198,h
108.208885,29.921892,3.1965578,0.28742868,0.17319499,-106.30272,-92.93165,-12.70609,11.51221,393.84546,h
43.8342,11.085226,2.5569916,0.372162,0.19254486,-40.16759,28.080637,6.9423575,12.273127,173.7858,g
25.93819,8.210537,2.5512788,0.548395,0.32947356,6.046142,8.407593,-10.769041,88.376,119.04826,h
63.41633,35.77338,3.2687826,0.12304412,0.061301682,-25.918728,47.547874,-14.195392,5.2433963,118.05312,g
129.02103,23.516413,3.040199,0.207397,0.10892895,-97.31825,67.887695,-17.929441,70.87904,308.54813,h
23.250307,0.0,2.158102,0.76883054,0.44314265,-0.6530404,4.4408607,16.320715,46.69498,138.63922,g
38.581764,14.367198,2.743476,0.32012507,0.16635625,-15.193788,-28.69982,7.534098,88.51589,273.91864,h
23.377586,14.894973,2.5870397,0.40856683,0.24434337,17.39395,15.831025,5.147744,3.1994336,164.09627,g
22.413694,13.600319,2.6848035,0.5436278,0.3174198,2.6858838,17.865574,1.5319638,33.816586,193.73904,h
19.256395,10.155434,2.2447205,0.5972683,0.38090205,16.69829,13.251939,-0.018086499,35.56808,283.88272,g
91.846405,21.045673,2.9000363,0.19493881,0.098058805,81.424255,84.846756,-13.454835,12.368792,138.21524,g
42.480125,12.406457,2.4886732,0.44032478,0.254459,12.96347,-26.275421,-1.7645829,1.8909634,236.33803,g
22.91492,9.292207,2.4356058,0.5998237,0.31207398,-2.155949,13.522777,-7.889668,38.93069,243.71474,g
96.13705,77.235214,4.0289083,0.12590832,0.069649056,8.662098,-49.193523,-33.836956,22.507215,323.3267,h
115.41609,32.467743,3.3226073,0.1421319,0.07416554,-93.03925,79.94007,-25.01858,2.236921,245.61203,g
24.744463,15.602433,2.640185,0.46227717,0.25409567,5.0296726,21.714138,-10.894643,6.125594,192.88136,g
129.5702,92.04294,4.055401,0.09100471,0.052722994,-89.64155,-48.63612,68.93991,11.539637,324.1282,h
37.085167,19.659082,2.998554,0.2479932,0.12734248,20.717854,19.422441,-13.863443,19.003773,195.4914,g
23.52259,16.957806,2.6222813,0.43910122,0.23025846,-9.414266,12.746926,-11.214057,6.170742,175.36917,g
30.858103,12.017784,2.6256902,0.4967591,0.29464552,-3.2829862,22.153091,-9.898369,40.069084,215.22565,h
90.84711,21.15865,3.0204666,0.27258953,0.16115734,-44.833515,47.853928,17.317326,2.396712,286.58496,g
27.578934,6.4059553,2.240167,0.5843055,0.32397604,13.137017,7.490022,3.0845084,12.666168,151.49635,g
75.44805,24.473833,2.9961252,0.21718441,0.118310414,76.06449,60.53792,20.498209,1.9071962,212.54553,g
78.062614,21.416033,2.992297,0.20189692,0.10199424,-65.08487,-9.263543,-10.788707,4.069948,262.1241,g
230.6748,128.81534,3.494928,0.12072213,0.08381781,-174.18536,-191.40091,-144.32687,52.067616,225.46715,h
53.472107,17.961391,2.6933432,0.30516067,0.15601014,48.328106,31.683992,-15.703521,8.883936,261.77762,g
77.28281,30.071453,3.5502148,0.14070714,0.07110055,39.356503,72.04736,12.205742,0.25104502,229.75621,g
50.02936,8.831147,2.5464404,0.39253137,0.22315234,-45.665504,-29.230844,-2.5157826,0.13761745,136.5401,g
36.440056,10.612834,2.6615462,0.7502952,0.55864626,-3.8998156,-20.564713,-11.727386,39.580914,325.05673,h
24.598606,17.65769,2.7462728,0.3861394,0.21100067,9.016964,13.940283,-14.254795,36.79806,186.94095,h
94.59056,22.18792,3.1552558,0.29960558,0.19032158,-15.784007,69.73071,-2.992889,54.573612,313.0702,h
55.527317,9.074757,2.6136239,0.42658457,0.23019773,-3.2824056,-17.757673,-3.5761235,0.8985391,188.07953,g
75.2564,47.4133,3.9102776,0.12634759,0.07019207,42.085567,76.44171,-18.63581,8.104083,98.74346,g
65.14029,11.849757,2.9702504,0.26302597,0.15563673,-15.354172,25.964071,-11.67548,15.966764,142.83928,h
125.44583,91.48388,4.3579955,0.050430205,0.031846397,11.274849,-149.21841,72.032555,40.077538,263.84778,h
42.077374,17.86228,3.032734,0.20051871,0.11498864,22.727182,50.218723,20.226284,63.97793,197.44218,h
120.52059,49.668514,4.1538343,0.1020597,0.055423945,-67.2455,86.41192,42.112488,3.828882,309.93866,g
29.447203,17.370958,2.660063,0.31062835,0.1591932,-28.17681,18.312693,12.047125,29.334545,208.23866,g
20.709806,7.175315,2.1677816,0.7259081,0.3823176,22.971598,11.64979,5.656553,68.85624,196.63127,g
80.63023,26.049732,2.9073365,0.35201386,0.19334622,32.33127,55.928383,-19.474592,4.6640615,318.70496,g
50.7615,16.334288,2.8973684,0.23715846,0.125684,43.44073,-17.452784,10.267963,12.868313,240.30048,g
73.67569,24.045479,3.16815,0.27271682,0.15031631,41.99503,87.8804,-18.50835,3.2895458,152.86331,g
31.392584,24.151575,3.1661768,0.27273795,0.15461642,12.844783,23.974716,11.276858,17.892977,78.377075,g
28.2288,13.080704,2.7443907,0.42966306,0.23024642,-0.21862409,-12.712008,-0.33747837,18.870766,187.84583,g
66.18903,41.588703,3.393216,0.095749855,0.06407058,3.0316496,-38.771904,-23.550514,4.4286156,195.41722,h
49.360325,14.9478855,2.5051975,0.41869074,0.22068156,-5.828271,56.191525,2.9549131,57.575138,233.63371,h
63.861137,16.077436,3.1298044,0.25095904,0.112616524,40.782116,-13.041625,-13.794296,33.20903,282.82016,h
18.35857,13.696689,2.5538657,0.57144743,0.29411092,21.67229,13.0334835,7.8825316,29.335869,198.67949,g
13.224309,10.576258,2.0825434,0.76526517,0.42886144,14.71497,-3.2373042,11.486165,87.66818,217.33092,g
68.77903,22.237137,3.2056653,0.19637431,0.10047279,24.211056,57.912254,11.215823,9.98997,244.76517,g
97.811775,49.06532,4.125753,0.11411621,0.058641437,12.396636,70.1894,32.105053,1.7021648,360.44183,g
28.310871,11.678094,2.3854241,0.4691257,0.26380348,9.096247,20.050604,11.960037,12.260097,217.08527,g
22.64661,7.008113,2.3218124,0.63915783,0.440516,12.506335,19.0046,-14.304307,60.34251,179.72868,h
37.40413,18.81466,2.903078,0.35817462,0.21298018,41.114098,31.579931,6.75332,5.991326,213.45255,g
98.6345,34.909714,4.088013,0.092944436,0.046781,59.6141,80.28938,19.359568,0.5833727,260.7841,g
85.37237,30.34281,3.4763534,0.25839838,0.1571125,-23.230154,53.72858,19.307903,1.8289531,343.56128,g
69.81952,20.572657,3.261009,0.22047685,0.116963044,49.40632,59.63186,3.6761887,5.9170814,249.19798,g
26.993162,12.767397,2.553492,0.47432798,0.26793003,13.377533,22.652464,4.2812295,27.481129,213.8096,g
25.90152,9.749718,2.3953001,0.4751388,0.25765187,-21.864744,18.171028,6.1071243,4.6294527,152.37823,g
68.622925,26.246616,3.3411598,0.18581706,0.09402606,57.707367,63.430607,19.560812,4.1738396,212.14272,g
31.518772,9.337786,2.4503243,0.4743103,0.29894212,35.21199,25.37156,9.334955,40.317577,225.12233,h
90.93041,59.10912,3.2331088,0.29890487,0.19353975,14.767042,72.43743,41.858387,58.13442,377.12448,h
77.36756,18.276213,2.8698573,0.3351558,0.196975,-99.106476,51.18362,-18.742924,4.6922493,263.8869,g
84.48225,26.496073,3.2655828,0.2189352,0.11685267,-20.57063,66.67746,-11.517885,9.643341,324.0299,g
30.718122,15.318483,2.741965,0.3814808,0.21426105,24.062498,26.375961,4.5530205,5.203036,95.260414,g
112.70067,17.497723,3.1484976,0.2564678,0.13627575,64.30968,129.07938,-5.6595483,1.3596042,203.37575,g
71.676056,22.098469,3.2300916,0.23969913,0.1241734,-29.239943,63.587013,13.025152,1.506115,303.23395,g
19.30037,7.4034433,2.183915,0.785676,0.41511208,-5.377352,11.424887,-4.7150493,22.10123,144.97243,g
73.38468,31.50644,2.9906921,0.3111015,0.16630983,22.818048,59.159447,11.222248,29.400396,348.9918,h
88.4351,17.122904,2.7495573,0.48310766,0.27335143,25.718252,56.88936,11.339236,35.343636,351.91772,h
40.883686,25.07528,3.1683486,0.23039071,0.12253954,20.734333,26.933903,13.508308,1.1646603,194.00114,g
61.01094,16.09535,2.9636202,0.21415249,0.11151019,-20.278564,-18.717894,-6.0099525,23.122252,224.20583,h
28.951258,12.680883,2.6963997,0.40182284,0.21585804,23.34524,15.360788,-12.3979645,2.9296114,182.86641,g
97.15506,45.285473,3.3266482,0.34153095,0.18982893,52.875027,77.758606,27.242353,20.865402,391.41232,h
26.990707,0.0,2.3183694,0.67076665,0.35073158,-1.5114782,10.930585,7.853223,31.308773,185.2254,g
35.037457,17.874306,2.8581622,0.29025355,0.14748318,0.7499111,25.56345,9.545486,15.586153,155.9622,g
77.96788,21.55496,3.20045,0.15962438,0.08662348,59.77508,59.19895,-12.345792,5.2535667,265.0574,g
86.23781,23.8283,3.2617898,0.2686234,0.16038749,-0.16668552,44.889416,-12.343943,1.7024481,339.20035,g
157.81502,91.55133,3.8599823,0.046832543,0.042153556,2.6346664,-93.516,96.00016,36.987152,140.92697,h
103.706985,75.15585,3.610362,0.13221507,0.0932885,35.768597,-45.340755,-64.10297,71.04513,370.0635,h
95.20058,36.205036,3.3739746,0.16968024,0.09855194,-12.937334,71.55143,-27.969946,2.164148,351.86588,g
104.437195,41.985237,3.174297,0.19611557,0.102931924,24.136393,70.14608,33.873825,2.802221,350.2747,g
66.953804,19.153719,2.6691854,0.42478573,0.23147495,60.89533,47.15634,11.257055,3.213201,314.87402,g
25.090714,13.993326,2.5619674,0.44415754,0.2418692,24.851423,15.766193,11.084457,52.184937,49.142296,h
44.900883,18.577774,2.5952642,0.70106083,0.38889822,38.969833,27.172098,14.17016,2.898213,375.49164,g
231.00711,39.594658,3.2124305,0.23759696,0.14097953,-228.06688,-163.0058,16.18669,4.5886865,220.89551,h
31.24111,15.257269,2.6514945,0.40537208,0.23273276,-1.3476846,25.565886,-10.965353,3.4071627,215.75165,g
94.840614,28.177895,3.5824845,0.15599585,0.07936449,-76.30325,83.57779,-20.415234,0.5167746,261.60495,g
22.740396,10.830322,2.4033756,0.62506235,0.41796377,18.275898,23.729471,-10.284734,77.31684,147.75008,g
30.4256,7.2912664,2.4526322,0.5895139,0.33422327,34.830223,18.571709,-2.7758753,15.603878,176.59377,g
53.326897,25.96457,3.4935534,0.17605412,0.09074525,-5.2863073,36.053093,20.303703,3.0075424,196.6444,g
70.286224,20.172138,3.2029722,0.23243393,0.14159405,-69.4273,34.733273,13.539359,1.7120078,259.3243,g
62.31928,25.29314,2.7583606,0.38622442,0.20783715,-36.58594,48.011696,22.508335,15.051287,352.27902,g
32.597755,15.467655,2.8134985,0.3944064,0.22237042,11.275525,17.033516,11.44242,4.7049613,177.57118,g
78.33507,41.17645,3.9407966,0.09284064,0.047926627,-14.927057,67.64912,17.925213,11.097975,232.22105,g
26.831738,14.327277,2.3635435,0.48982665,0.26988745,15.5414,-13.577678,-14.218201,34.517967,97.40254,g
51.561382,23.132607,3.3564663,0.22648397,0.119206324,12.024949,39.600487,6.9631653,3.1367016,228.1265,g
109.99343,29.111547,3.0479338,0.23460694,0.12349402,14.882326,132.86234,15.686313,25.121725,153.00993,g
37.4849,8.161199,2.5920706,0.44845968,0.24678843,26.419407,16.672253,0.16447741,83.656624,244.66103,h
13.061431,12.596777,2.1727474,0.68087745,0.3439769,-15.386384,-8.619986,-11.542202,13.468306,151.95102,g
96.21944,21.957487,2.824562,0.23257767,0.12798208,81.096085,95.49028,12.028771,35.80668,86.90039,g
40.33815,11.986461,2.5187812,0.36668497,0.18939884,13.7036495,24.027254,-4.9861445,23.327639,223.36697,g
51.767628,11.648189,2.646505,0.42346662,0.26081234,36.904877,53.803356,3.6468964,52.76211,242.78131,h
84.01438,31.934107,3.4661577,0.26168197,0.15330693,28.68288,46.37885,-21.948782,2.0797095,362.3684,g
46.23429,10.260325,2.3565142,0.39522028,0.20471483,-20.882544,-19.719276,-3.3780117,11.680515,252.8912,g
104.23199,35.591984,3.5395954,0.16545847,0.09304939,96.811714,87.512955,29.800306,5.276619,304.7914,g
122.5413,25.82936,3.3429923,0.11660233,0.07177814,101.843056,-63.541954,26.65186,38.127026,230.42213,h
37.172726,16.549862,2.4920766,0.41118756,0.25650832,-22.636738,-17.375366,-11.732952,11.5848465,150.76555,g
131.82564,73.715546,4.1011486,0.05730041,0.03135198,-2.698344,117.44364,68.97068,52.122135,239.11766,h
54.342606,25.480234,3.4639988,0.17963883,0.099396124,12.977201,43.738632,-16.83185,1.2190487,221.8806,g
43.03204,22.541922,3.0491643,0.21877287,0.11925353,47.73705,25.022734,-19.449905,5.3374443,136.85269,g
91.8204,23.761316,3.4026246,0.18989967,0.09631119,8.707653,100.21863,14.888694,5.215017,264.01196,g
66.42305,23.961489,3.476025,0.1828153,0.09296572,23.350666,59.452522,12.912887,5.7815833,257.30164,g
54.391876,16.095339,3.0978463,0.2529379,0.12668504,54.73811,43.552284,-8.443039,5.9607453,225.70349,h
38.31674,24.442509,2.9483976,0.21762094,0.11810917,-0.47488907,24.55551,-13.101494,18.447426,155.16304,g
94.407814,44.494682,3.422359,0.13042487,0.069225244,-0.63897,70.43469,33.510357,51.6785,290.10773,h
92.50554,54.495083,4.178508,0.08461347,0.04337634,64.316154,73.08035,-58.897583,3.2445588,262.9735,g
58.385292,17.680382,2.9998162,0.3105579,0.1647764,19.44559,61.37211,-9.670654,3.7691953,180.28539,g
54.169033,31.985666,3.0070238,0.22618033,0.10988424,55.68713,-33.07686,18.526249,58.76875,126.26748,h
59.284008,7.4495363,2.7798264,0.37134853,0.2068801,18.177443,29.566679,3.0919204,76.85684,130.72847,h
13.092534,10.526948,2.166418,0.77680534,0.48788896,-13.016978,-2.8378997,-9.412357,32.254578,105.153305,g
54.835876,43.307816,3.6717923,0.15742087,0.0802312,20.328617,52.15198,18.328512,6.5156198,77.445465,g
23.777937,17.368841,2.3823552,0.45321614,0.27009743,-12.401458,15.432578,-9.788294,61.704685,126.66479,g
156.24213,75.905815,3.4896193,0.11513008,0.07638663,19.021582,79.193924,33.623154,70.16429,314.95126,h
67.00488,11.1322155,2.513665,0.48526764,0.27351633,63.223583,46.746067,-3.9045558,8.251374,201.56657,g
38.617264,20.78112,3.0364435,0.3038801,0.17320873,-28.659573,18.635159,-14.01263,2.8683825,267.54437,g
38.660103,6.937842,2.3372009,0.6945887,0.35413182,-53.21672,18.2516,-4.2036953,10.302666,291.38486,g
31.347427,16.622253,2.604332,0.45054796,0.26157662,20.665808,29.885805,5.559634,6.977679,279.14172,g
120.51493,21.135624,3.093482,0.20909126,0.11504272,-119.66946,-49.25799,18.312843,0.8332568,292.20352,g
71.05055,13.240084,3.0050719,0.29120362,0.16681603,-48.07587,30.138597,8.781149,34.19457,121.60905,h
12.9659815,11.116529,2.0906022,0.7423319,0.44223148,14.251126,-6.7026415,9.437102,89.65388,136.38051,g
88.25131,23.964394,3.4060369,0.20167418,0.1058187,25.049934,70.78434,11.245907,1.8478054,326.58298,g
72.35582,10.86558,2.5904152,0.4190283,0.24399862,33.923782,50.632385,4.2263646,33.832413,291.66412,h
81.33281,33.235924,3.9488945,0.10329844,0.05278672,14.574456,75.48554,17.163776,7.281245,212.27098,g
49.976383,15.182554,2.7834902,0.31995142,0.18761936,-10.491894,39.079983,-11.367353,26.590034,250.63004,g
47.03916,32.023174,3.1778605,0.22864117,0.1272524,27.53633,52.120243,-28.224955,34.478954,76.89716,g
128.24257,60.843678,3.445799,0.24316685,0.16078795,-0.00021970301,-108.89516,-48.91299,46.281315,366.77234,h
99.35745,46.228756,4.236472,0.07970413,0.0409187,42.215446,79.58223,-22.972109,0.06143233,335.26178,g
