Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
79.395935,20.835064,2.9450688,0.2440619,0.13339281,47.199955,84.30297,-14.809581,22.45459,198.99937,g
22.415789,11.716287,2.4794166,0.6395072,0.39510047,-30.8483,-17.156084,12.828631,74.40766,227.21721,h
57.124996,26.760437,3.2731607,0.2310819,0.14775862,49.24018,53.17328,-17.193562,1.5985252,155.92615,g
26.161768,12.326866,2.1089363,0.60130954,0.366446,7.592126,28.509928,-14.538059,36.252914,123.20673,h
60.362835,47.929577,3.292553,0.12902264,0.069998525,-53.49104,-17.505383,25.377792,40.87327,50.739685,h
47.89089,20.660242,3.04628,0.19263317,0.09680351,70.96252,12.976429,-14.499998,14.446752,158.81554,g
23.000078,0.0,2.083091,0.7851997,0.43678266,25.286192,16.041271,5.0608425,0.005843326,151.44601,g
56.79387,11.981813,2.8713517,0.3002104,0.18087754,61.263283,48.75687,11.472288,18.521238,179.36147,g
39.33292,21.361816,3.018325,0.2503212,0.13096131,19.729063,27.000938,11.431826,5.205347,119.44653,g
79.33181,63.61577,3.2036529,0.3674639,0.18566434,32.675056,46.667297,-47.196842,36.348648,358.4117,h
39.513428,21.290707,3.156811,0.22587012,0.14033271,-14.334102,-12.556998,-14.586414,83.82819,197.50618,h
16.278875,9.72648,2.3829732,0.62756735,0.37261775,-1.7845978,18.068836,-8.833283,27.139254,76.61029,h
55.354794,12.741731,2.7692761,0.33060265,0.17307962,-81.549995,27.063955,-0.56682664,9.660655,263.53998,g
28.724579,19.955425,2.9881492,0.28507403,0.16072576,17.178112,14.53902,6.363567,30.922665,158.83401,g
172.89575,94.956566,3.0822911,0.25726917,0.10874088,113.0253,-47.502193,76.80265,61.216133,354.15552,h
26.07314,12.800863,2.584161,0.5616443,0.33073306,-23.123863,-19.286163,5.8806157,22.932999,90.15936,h
165.75671,98.62557,4.0612326,0.09558288,0.053223625,88.3496,-69.404594,69.00212,87.162285,386.15338,h
33.81148,19.574009,2.5102668,0.2873721,0.15266861,-13.390573,-28.140745,-13.214575,51.595062,180.16852,h
12.507635,7.3252006,2.2530918,0.7629269,0.3852594,6.30465,-8.579272,2.7512362,14.546177,198.16953,h
101.46435,58.30247,3.2222981,0.2082071,0.11314766,-92.165764,-42.341846,-54.89241,57.12524,330.03104,h
50.761555,12.217038,2.7611861,0.32084432,0.18565951,27.32313,41.315388,-9.922636,4.119272,127.65264,g
28.701513,17.080574,2.4832532,0.29960376,0.16194504,-37.272663,-13.293479,5.470885,60.480556,168.73529,g
35.712696,16.505861,2.4903927,0.29842168,0.15347221,-45.433697,-7.60019,14.856928,0.8998469,110.27817,g
33.493923,31.842577,3.5327907,0.1850014,0.10737668,1.4545156,13.785674,10.489627,6.8808174,96.46273,g
77.718895,21.437809,3.1331956,0.27657598,0.16006911,-46.575104,41.664288,16.00282,16.762796,285.2685,h
12.651687,11.951844,2.0963063,0.6820416,0.36230093,16.212053,-11.842506,10.904503,73.40374,108.57881,g
86.54096,24.55913,3.5657089,0.17893022,0.10002607,52.738457,89.54202,17.295986,0.3906731,211.17978,g
22.1167,16.77868,2.659055,0.4007734,0.24374606,-14.10173,-14.53091,-12.252005,23.520416,75.899345,g
22.895868,13.935415,2.7889004,0.42987698,0.2624973,-0.18857402,43.519978,14.988324,33.772945,275.67322,h
12.786956,11.108887,2.196055,0.74892384,0.44549268,15.121251,-6.5938582,-8.6264715,63.4094,74.85698,g
24.8702,17.760191,2.636793,0.43489897,0.23283105,26.48967,14.281773,18.640205,53.201504,165.10822,h
88.37302,27.232895,3.030169,0.18789862,0.09899443,-196.49283,68.49971,24.309427,42.889816,243.06223,g
23.506104,12.346705,2.5552578,0.48722345,0.30978805,-19.616436,-16.19744,3.9025447,56.351307,140.26314,h
36.56541,29.243637,2.8154752,0.24207896,0.13603392,23.508991,-22.106188,15.511326,47.832485,186.39607,h
25.03843,12.386346,2.7299795,0.43168262,0.23809855,4.3256216,18.62946,5.421154,36.26092,218.7468,h
49.57427,10.54713,2.8509424,0.41979995,0.28096485,16.844328,38.347237,7.2326355,37.995987,78.48015,h
103.714874,12.790929,2.8140557,0.29452837,0.17043467,-83.5602,58.84314,-10.189389,74.93825,314.4492,h
21.033707,12.723575,2.3810866,0.54018235,0.27152866,4.659047,-13.752497,-11.637822,89.6079,241.50891,h
36.759903,32.926697,3.564669,0.22656284,0.13346119,-0.6612063,33.64249,-21.189194,0.53560334,83.78175,g
35.058292,13.584076,2.7234576,0.4015564,0.22150077,35.085743,29.238594,-5.8568883,1.3569559,113.53805,g
103.20324,15.934353,3.0071511,0.2555598,0.14038564,-25.93719,-33.14733,10.150524,0.42883688,270.42,g
76.86909,35.08069,3.1193657,0.28609866,0.13951834,-44.269188,70.59176,29.80188,42.78889,311.90228,h
39.79786,9.436931,2.8226175,0.36828128,0.1964478,-20.835918,-20.762262,-2.005726,63.826416,122.1243,h
35.539875,15.217552,2.5740864,0.46188673,0.26369694,-47.66729,29.203909,-15.78366,16.248468,290.20163,g
40.895397,15.018473,2.6621184,0.59324104,0.38832632,13.759973,32.91939,-5.113836,32.341324,237.52298,h
91.57542,66.32562,2.9239686,0.2572479,0.160425,-77.89168,54.067524,57.448723,13.581921,116.913795,h
56.06375,21.191477,3.2810163,0.18846299,0.10401586,6.0803747,49.110683,-5.6350255,0.22261599,236.23523,g
77.073135,27.048767,3.2684762,0.18750183,0.09460879,13.137445,77.08262,-8.120678,4.309693,267.98862,g
23.923841,8.977764,2.2767785,0.5121784,0.2689637,-25.501793,6.914564,4.264487,38.36034,139.21117,g
101.43657,70.04185,3.674213,0.23817207,0.14031562,-53.467243,-129.7449,35.57287,3.4738567,434.40216,h
35.856243,17.231266,2.5966623,0.32900256,0.20340815,13.397165,16.460144,-12.050691,1.3993915,163.19724,g
75.432396,21.80183,3.1950896,0.22189817,0.118080795,23.728802,57.933506,20.170637,3.4265354,273.19342,g
29.363049,10.972482,2.6308572,0.5657231,0.38273698,20.09266,28.296604,-12.596986,36.383286,168.80489,h
34.03345,15.848144,2.7811131,0.35143775,0.21015105,-39.75956,-19.372059,13.590926,7.8233647,173.94415,g
26.490555,10.495239,2.3295531,0.50057334,0.30797628,5.476392,16.646694,-9.974796,60.42759,88.89219,h
21.625454,17.349924,2.7724943,0.4498065,0.25746757,-7.1780434,-18.252335,-2.9537532,85.94286,50.104206,g
20.991644,16.496235,2.4722903,0.41707453,0.25055256,22.080921,-5.5484266,-7.7903023,10.993943,251.05748,h
21.003473,12.730377,2.377929,0.4790297,0.2715925,-2.2923038,-14.485272,6.1905217,9.30418,160.24944,g
75.981705,23.201303,2.8681643,0.28081244,0.15044223,-56.26313,45.44342,18.037298,0.9383609,271.12927,g
55.028015,21.413916,2.8365843,0.27842963,0.1441313,37.86455,47.916504,10.638826,3.5543573,255.95103,g
36.179237,22.413303,3.1272235,0.25899103,0.1502808,6.9592657,-18.201584,13.914546,6.992123,222.09659,g
25.510845,15.696035,2.3649628,0.43782172,0.22751369,22.835379,23.388895,11.485576,28.584198,207.58223,g
44.05616,14.976707,2.6968837,0.29784587,0.18036947,47.82916,36.920612,-9.65446,7.6030293,194.54312,g
109.717155,34.59787,3.61315,0.14987013,0.07830711,89.17947,97.31057,24.228428,5.092549,266.45926,g
57.2816,18.585894,2.7698665,0.241062,0.13382794,43.479393,17.057165,15.219842,12.28485,179.51038,g
86.27042,16.76671,3.309016,0.18223636,0.09338246,56.8702,41.946495,-14.714575,26.989197,186.671,h
41.263805,8.521958,2.7160761,0.43448615,0.24956606,17.069569,25.004242,-9.952094,85.993385,255.64517,h
71.369446,34.56059,2.797322,0.24540919,0.12595676,81.88747,44.549046,11.302465,8.44682,262.28787,g
17.984652,10.447435,2.3751407,0.60091937,0.3753402,20.489405,9.253647,4.8761053,36.45134,74.98625,h
38.87521,16.785284,2.6686234,0.3959565,0.2115939,22.215788,35.260334,-12.928957,17.4767,212.67134,g
58.05409,13.387116,3.0406296,0.24464604,0.12305209,-53.733017,-22.704208,2.4617496,85.492134,203.17766,h
30.34773,17.465754,2.515561,0.41934428,0.23571312,-24.604733,-10.812295,11.065607,16.797375,156.43448,g
16.133446,10.899786,2.1595068,0.6386503,0.41221046,-0.49048704,3.8840563,5.7362447,21.557497,182.77151,g
63.29395,21.637714,3.297689,0.22286043,0.11837526,59.744915,70.13964,-12.966442,4.0036798,175.85788,g
108.909615,32.005344,3.313438,0.17228793,0.095465675,-114.01964,-36.321194,-18.695944,0.17063816,318.94946,g
32.281456,20.618431,2.6955369,0.29449084,0.16903101,22.138062,28.897223,5.6399336,23.248575,239.18272,g
84.41419,19.65569,3.263579,0.18742345,0.1009225,-41.493813,56.89647,14.264947,43.418377,78.87274,h
39.58994,14.433382,2.6915963,0.40129548,0.2821822,32.53405,50.31536,-3.7506053,68.0346,203.35219,h
20.944653,17.905518,2.5586138,0.3897721,0.21024552,32.174572,-16.403238,-3.420699,8.713916,203.63402,g
29.322245,17.564022,2.7325141,0.3645568,0.24408673,34.68877,18.97666,8.651595,17.490322,138.47522,g
21.056715,16.273792,2.2971349,0.5739133,0.3380684,-13.671389,-13.045199,-11.525683,3.3682702,145.42195,g
44.666668,17.876446,2.8850446,0.28982896,0.16271758,-36.656948,-23.721685,-10.764008,4.140428,191.42789,g
36.72659,20.092642,2.7045019,0.36367053,0.18686195,6.1059947,33.51462,-18.585318,25.50154,203.4865,h
25.882517,16.142326,2.5580316,0.3758482,0.17898609,20.082218,27.60624,11.458633,38.454605,229.5738,h
98.873535,30.96646,3.9489515,0.119466946,0.0581402,79.68295,89.20235,-21.536404,0.51276594,258.27484,g
27.18437,18.102203,2.714714,0.32259405,0.18451196,-1.5213515,10.253653,11.228768,6.7207165,210.99536,g
23.553656,8.91154,2.3140323,0.5588081,0.29895896,-3.5246005,-9.213615,0.20493492,38.756325,226.60327,g
92.66322,39.37575,2.768609,0.4578257,0.25772557,-58.323017,-75.095215,9.994835,8.043254,285.9572,h
29.950956,20.175188,2.749823,0.31646156,0.16635334,17.337389,17.487183,10.934951,12.065331,88.19056,g
24.833942,6.708087,2.7194207,0.5156501,0.26140532,-1.7544947,3.7519255,-8.282018,21.239164,139.6614,h
22.291113,9.373529,2.5091286,0.6217248,0.44841364,-6.9243846,14.716303,10.595292,13.871107,109.73521,h
165.50333,94.74921,3.3916445,0.23480052,0.12999335,-115.76005,-165.23354,75.471596,44.9237,331.78067,h
132.27704,39.6435,3.448493,0.16437276,0.08255174,-180.5519,125.96266,-36.606155,15.5765505,242.749,h
29.645512,26.941769,2.9560053,0.2573161,0.1260815,-18.291464,-5.785759,16.542027,20.262596,82.69657,g
118.025764,104.60632,2.9770868,0.33098492,0.18438415,-97.282936,-146.47462,-60.93316,15.59497,245.57195,h
60.655937,17.213135,2.4809384,0.3711689,0.19013669,-55.93662,6.077244,9.181527,2.7884934,252.51083,g
210.00119,77.30735,4.17741,0.0550567,0.043579876,-39.738693,-201.37708,-65.13873,23.564783,180.75055,h
19.607758,11.613595,2.466448,0.5937316,0.3727777,-7.2796025,-12.637395,5.588173,27.150852,196.03157,g
25.085331,19.73002,2.6508796,0.36810586,0.20536834,-24.442806,10.093694,-7.0652943,24.936031,163.26688,g
92.50962,24.7446,3.2984848,0.24315676,0.1727671,-6.763969,89.0311,-22.152843,1.6576213,329.49158,g
12.988751,11.34715,2.3641288,0.6507389,0.40959746,-0.9044433,0.0001079397,5.568257,27.664787,148.25807,g
19.456175,13.377332,2.4584284,0.547298,0.30995783,17.146122,9.468567,10.763877,0.5100602,74.39448,g
19.92818,7.042171,2.1427183,0.78744996,0.4352215,-6.1993318,0.35205925,-4.819105,58.150593,128.88927,g
56.755394,33.45415,3.503106,0.12654427,0.062111787,69.010994,27.432735,26.675322,15.759124,156.67812,g
82.883896,20.206509,2.7832391,0.3361802,0.18136497,74.80793,74.83798,14.221599,61.567215,243.49669,h
238.10907,79.642334,3.4458914,0.23921098,0.13914217,-163.23111,-264.97534,-36.677074,1.4795799,301.18298,h
26.771523,12.967181,2.5180311,0.4082605,0.23475549,27.593718,-15.158219,10.43842,0.7189312,238.89568,g
105.14898,22.187052,3.2736092,0.2125593,0.10264053,-81.4785,85.15485,22.966389,54.690445,278.2732,h
14.47309,7.45419,2.401739,0.79316795,0.41639104,3.249152,5.0691347,7.4796877,15.690441,106.19359,h
26.75173,18.246983,2.5152497,0.3381005,0.16399266,-1.5267434,22.935682,-11.291586,6.267968,78.73605,g
165.4479,64.44467,3.3598995,0.2217818,0.122086145,-247.33376,148.77913,-57.570755,87.815445,258.07993,h
20.272476,8.611262,2.1357186,0.61342293,0.3485132,8.192814,5.8028717,2.9401317,6.30367,94.418495,g
23.68192,16.03494,2.4713433,0.41325024,0.23071048,3.9170837,-10.649579,14.542477,46.779125,70.448654,g
22.394962,10.927089,2.346385,0.5452134,0.3177614,14.167147,-17.592619,3.808728,72.43008,106.811455,g
56.234592,19.137453,2.7405365,0.43857977,0.22387254,-21.055449,-26.463564,-21.482693,44.687843,116.42647,h
49.1551,17.760014,2.8274343,0.2324117,0.12257957,70.94415,-29.970766,-12.572182,3.5291002,188.9493,g
16.783617,7.1631875,2.3933392,0.86010164,0.5475875,14.11161,13.71486,-10.3059025,44.11623,125.56913,g
66.50746,26.603724,2.8290157,0.34713683,0.19834457,-37.78561,-40.78327,-17.095,0.505017,293.3633,g
13.012813,10.87289,2.0840948,0.76086426,0.47075543,-12.125616,-4.3992643,-8.370144,46.37225,206.95143,g
15.748881,3.856541e-05,2.561874,0.60487324,0.50532037,6.1379676,16.508879,-9.003972,50.141205,56.696968,h
60.517014,14.973802,2.8822606,0.2485537,0.12975399,-50.17522,-38.188408,7.4102025,4.844373,211.79897,g
19.320698,12.497923,2.5490258,0.47711685,0.24813484,-9.730583,-5.4499216,7.7245345,14.62584,58.130833,g
25.189203,16.492023,2.7339501,0.40227532,0.20091073,18.136816,12.255719,14.686779,26.233995,139.69556,g
27.732746,18.732471,2.5546267,0.2895989,0.15404724,-30.898447,-7.065769,4.0186563,20.579575,158.22752,g
84.402115,30.1599,3.589236,0.22266856,0.128713,-5.670157,62.947544,-16.751343,0.04617794,329.19885,g
67.35896,29.867517,3.5557775,0.14550833,0.07082533,2.2238355,44.286163,18.08946,4.837649,242.78139,g
19.457544,13.984187,2.4362223,0.57234234,0.31967133,26.559309,10.991952,9.508204,25.319828,242.14867,g
71.16524,33.59841,3.7138383,0.20094697,0.10937656,-40.462734,43.692093,-5.239242,1.0312121,353.01257,g
37.640923,16.244982,2.805253,0.34904563,0.19942406,17.00695,31.321825,7.0479417,5.6454945,231.90382,g
98.72853,57.94742,3.2264757,0.20320646,0.09741875,-116.25988,51.091656,-24.832848,33.971817,384.6379,h
28.136234,9.5758,2.3882785,0.46597207,0.24351135,-14.325239,19.38162,5.2037406,68.42213,52.215145,h
35.671787,16.389156,2.6751523,0.38842064,0.21863978,3.0320733,21.976934,12.868079,0.22437146,178.46771,g
120.08033,39.734142,3.5567997,0.16320084,0.09665299,-162.2945,-90.27957,33.775032,83.858025,363.22614,h
31.28709,23.431725,3.0082033,0.29394233,0.15755884,19.539412,20.108498,20.855324,11.902302,182.91399,g
83.385254,25.67013,3.0432734,0.1750618,0.09278191,-108.22246,76.17181,-13.325985,0.92332184,254.2931,g
57.057076,21.12517,3.0396821,0.2571305,0.13122882,-47.32231,48.526897,14.517195,9.626195,306.77695,g
32.421413,15.2153015,2.7804663,0.40230617,0.22678097,33.87151,30.318586,-7.5390134,12.925507,139.42807,g
32.508137,7.0360403,2.4265409,0.5083243,0.24875069,-22.588196,-7.513961,7.0610948,89.79958,206.31459,h
30.780012,20.006466,2.8835914,0.3869076,0.23828584,-23.929304,-46.68168,5.969821,51.580956,113.52621,h
179.85498,63.98569,3.3769832,0.22171193,0.1019637,-106.50837,-76.01132,-56.14876,17.103987,211.42229,h
92.71311,27.707975,3.7388031,0.17694712,0.097972386,-36.262882,73.95577,-9.119387,1.0818597,294.9309,g
31.783846,6.7563353,2.3862355,0.6085692,0.3601127,-37.203262,-11.408792,0.1188825,19.102068,163.81674,g
31.875807,17.61623,2.7950132,0.35484356,0.20093328,0.6835527,-11.5716915,5.70113,44.11227,126.91732,h
29.375515,16.059977,2.8070827,0.5279716,0.29871768,-1.7129272,19.177254,17.349957,49.040867,84.60748,h
63.331844,25.692102,3.12747,0.22466397,0.113787934,-56.639492,38.865746,-8.487973,6.71145,258.575,g
95.57914,28.931688,3.5504937,0.13705264,0.07600696,46.964077,89.04463,-17.587723,9.226578,187.58017,g
137.54837,61.733284,3.7490475,0.16135705,0.08344901,-41.370102,46.63133,36.598404,62.08664,370.45786,h
25.647549,16.02431,2.5118961,0.45819232,0.27316415,-26.120459,-20.87431,13.64685,10.569057,169.16965,h
29.693026,18.182377,2.8067856,0.3473283,0.20957726,23.159235,-20.593107,-9.747082,15.786003,223.60048,g
65.68926,22.450274,2.8976145,0.3107539,0.22820203,-58.32675,43.22693,13.753997,0.10142166,258.53314,g
70.3903,22.598217,3.1693306,0.19861314,0.11000099,-82.34821,45.48349,14.3770895,1.0876349,255.03342,g
20.181307,6.750461,2.243415,0.79016685,0.4743733,0.7427544,-11.769548,-3.6352417,8.744283,137.92519,g
218.79744,110.89771,3.45338,0.1277396,0.089457504,260.2893,-48.650867,81.28414,85.52989,74.76072,h
185.75891,74.6492,3.3455236,0.11055042,0.06169758,-152.47023,-155.03348,-29.983936,60.00218,184.71452,h
19.487518,12.764343,2.3971663,0.44182858,0.22263746,-6.7971163,4.56129,8.924233,10.376182,133.72011,g
87.173386,36.04777,3.879981,0.17246005,0.09708595,60.00605,80.17518,-27.349407,3.9028451,294.65155,g
12.864839,11.27387,2.202099,0.7520287,0.42590326,15.004039,-6.5961733,-10.684904,21.365866,167.05573,g
104.15139,22.65289,2.8450308,0.25219315,0.12616128,65.068886,95.42242,18.692123,0.40598452,291.99695,g
