LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
260000.0,2,1,1,43.0,1,2,-1,-2,-2,-2,204184.73,100987.914,29263.555,28885.547,221596.3,170296.86,25607.66,0.0,8985.845,258856.47,40355.574,20336.809,0
323155.12,2,2,2,42.0,0,0,0,2,2,2,299641.1,312367.53,326937.06,401821.5,308087.97,362796.66,71976.805,29769.762,0.0,32421.617,0.0,345459.9,0
80000.0,2,1,2,31.0,2,0,0,2,2,2,10747.96,15391.486,18886.52,23581.783,12508.674,14543.119,2500.0,3000.0,0.0,700.0,2500.0,4150.2305,1
80000.0,2,2,2,39.0,-2,-2,-2,2,-2,-2,1255.5498,351.6389,1283.8958,3236.6204,10446.043,2400.8328,2000.0,10240.994,0.0,5912.549,0.0,2711.5933,1
90000.0,1,2,2,28.0,2,2,2,2,0,2,75898.664,80294.15,81924.03,79108.88,85096.11,95701.53,3772.109,3193.1375,0.0,3068.4487,4000.0,2746.2192,1
390000.0,2,2,2,48.0,0,0,0,0,0,0,292409.4,287172.2,283985.25,255753.72,192742.22,139965.6,77903.22,456530.03,11996.509,176801.97,7000.0,173399.81,0
60000.0,2,2,2,39.46725,0,0,0,0,0,0,49969.574,51402.02,53574.473,57997.49,66515.1,66718.91,6377.4346,2720.2144,2564.5657,3675.5376,2945.889,5000.0,1
20000.0,1,2,2,41.0,-1,2,-1,0,-1,2,9802.979,9332.515,2121.801,4242.9116,9267.827,8825.9375,2802.4736,0.0,1504.669,2852.0017,0.0,0.0,0
80000.0,2,2,2,44.0,0,0,0,0,0,0,22876.318,29472.543,29657.943,17861.764,26068.268,778.917,6000.0,20478.4,0.0,220935.44,0.0,6006.4575,0
100000.0,1,1,2,47.0,2,2,0,0,2,2,81350.35,85408.76,71757.02,70055.03,69663.945,70917.086,0.0,3722.3838,3302.5552,0.0,0.0,4334.622,1
20000.0,2,2,1,29.0,0,0,0,2,2,2,30578.078,34768.453,36697.355,37432.54,38934.816,46483.863,1500.0,1300.0,1500.0,2000.0,0.0,1822.6061,0
360000.0,1,2,2,44.0,2,2,2,2,2,2,290902.44,297911.47,257715.08,280949.9,95892.72,28778.729,59734.527,161785.84,2320.5544,2000.0,0.0,7366.452,0
50000.0,2,2,2,35.0,2,2,2,2,2,2,34145.402,40338.22,44250.516,43438.688,47029.746,44243.07,14292.698,3000.0,0.0,2089.0247,0.0,5316.8926,0
10000.0,2,2,2,23.0,2,2,2,2,2,2,598.7428,599.36163,58.844917,9520.644,1015.40424,997.9563,0.0,0.0,935.72974,0.0,0.0,1070.8298,1
150000.0,2,2,1,48.0,2,2,2,0,2,2,19136.62,10822.812,11258.131,11030.154,8320.474,0.0,1400.0,0.0,3487.2437,6534.703,0.0,52050.137,1
100000.0,2,2,2,25.0,2,2,2,2,2,2,33899.863,39922.625,117940.99,107836.01,71998.47,60118.43,7499.84,22298.076,829.813,1900.0,0.0,2643.676,0
30000.0,1,2,2,29.0,2,0,0,2,-1,2,18146.5,23484.932,25203.662,27641.688,23473.605,26520.36,5816.94,2000.0,3917.3271,1694.5082,0.0,2270.5056,1
20000.0,1,2,2,45.0,2,0,0,0,2,2,6265.5405,9102.164,9108.449,19750.555,21182.104,23070.123,2227.5613,1569.7986,2195.9622,4887.572,3029.9634,0.0,0
50000.0,1,2,2,40.0,2,0,0,2,2,2,33996.938,37348.516,29361.78,33344.4,30127.383,112669.07,1687.6301,3000.0,857.2909,0.0,13917.634,3100.0,1
50000.0,1,3,2,65.67905,2,2,0,0,2,2,38248.035,36848.266,35199.684,30140.703,29506.164,39614.688,1351.206,3000.0,2300.0618,1000.0,4311.4624,5163.6196,1
110000.0,2,2,2,25.0,0,0,0,0,2,2,136127.08,137542.16,144079.9,145925.52,151118.7,150984.31,5224.4004,5273.6626,4869.6753,7000.0,4497.946,5509.803,1
60000.0,2,1,2,27.0,2,0,0,0,0,0,16641.99,47812.215,57874.0,79802.73,1238.0065,1435.699,26678.193,7517.9883,5000.0,0.0,0.0,0.0,1
140000.0,1,1,2,29.0,2,2,2,2,2,2,119305.63,126582.77,121157.92,164923.52,60353.113,66774.1,4075.1614,5002.084,3822.3723,0.0,2345.7668,3000.0,1
20000.0,2,2,1,42.0,2,2,2,2,2,2,7182.676,12622.923,6993.578,10916.969,15456.185,14948.3125,10415.795,0.0,2000.0,1800.0,0.0,2000.0,1
50000.0,1,2,2,31.0,-1,-1,0,-2,-2,-2,6156.453,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2459.0352,0
280000.0,2,2,2,35.0,2,2,2,2,0,2,251029.53,251691.58,270414.03,276196.62,305987.66,318379.12,7800.072,13782.386,5000.0,8000.0,63582.17,43897.977,1
20000.0,1,3,1,43.0,2,2,2,2,2,2,11037.798,14014.879,17425.193,20864.756,19052.695,19209.271,3000.0,0.0,3000.0,0.0,0.0,1861.9532,1
30000.0,1,2,2,39.0,2,2,2,2,2,2,13766.346,16052.605,18769.473,19952.496,20150.61,21086.654,3151.2893,0.0,3000.0,1270.296,2500.0,4327.251,1
500000.0,1,2,1,54.0,0,0,0,0,0,0,154600.88,196322.89,196394.88,317190.1,152060.42,155734.0,60535.523,9084.132,15000.0,9611.418,6425.8203,95829.305,0
100000.0,2,2,2,38.0,2,0,0,0,0,0,104862.33,103573.02,107158.695,102306.336,86696.87,0.0,5000.0,4500.0,4000.0,6000.0,0.0,10073.3125,1
30000.0,1,1,2,43.0,0,0,0,0,0,0,8945.918,9455.8545,26674.338,6001.586,91960.45,93134.125,3000.0,5000.0,0.0,153331.34,7535.292,10000.0,0
20000.0,2,2,2,42.0,2,2,-1,0,0,0,36781.305,34405.035,42256.27,41232.24,42646.418,40125.504,0.0,6000.0,1500.0,1000.0,1023.7367,1619.0511,1
150000.0,2,1,1,56.0,2,-1,-1,0,0,0,7436.183,10089.027,4664.037,77867.22,34226.934,35393.09,2762.7297,3999.7332,7366.359,16073.861,2607.89,5983.465,1
30000.0,1,2,2,35.0,2,2,-1,2,2,2,4650.3613,6922.1777,6187.053,10455.907,11619.017,10565.051,0.0,1000.0,4119.954,4419.5854,0.0,2000.0,1
240000.0,2,1,1,34.0,2,-1,-1,-1,-1,-1,3891.8276,4258.5425,5462.363,5316.2163,0.0,1710.0183,5021.6123,4826.4287,3000.0,0.0,1758.2007,5672.3237,0
80000.0,2,1,2,38.0,0,0,0,0,0,0,46016.793,47941.812,48837.86,46739.96,38467.426,39569.25,0.0,2100.0,2000.0,1173.8768,1726.1313,3500.0,0
90000.0,2,2,2,30.0,1,2,0,0,0,0,4963.255,2859.5386,4227.0317,5791.136,7442.384,7299.154,0.0,0.0,1370.4131,1754.0481,1200.0,4000.0,0
30000.0,2,2,1,40.0,2,0,0,2,2,2,25876.791,35423.215,34377.457,37349.445,39705.742,47989.207,2500.0,3000.0,0.0,1758.0349,0.0,0.0,0
230000.0,2,1,1,35.0,2,0,0,2,2,2,200099.38,206985.95,205597.38,229022.0,187592.36,189369.05,15078.419,7261.7183,10000.0,0.0,3796.939,0.0,1
240000.0,2,3,2,27.0,-1,-1,-1,0,0,0,2392.9692,4374.891,5153.6426,9581.821,10583.507,10620.055,6227.2812,5000.0,2047.1654,2675.0486,1910.7933,4632.4204,1
30000.0,1,2,2,27.140469,2,2,0,0,0,0,48804.67,47599.09,47969.766,38968.152,28459.389,23322.514,0.0,2250.9712,2004.1403,670.98,399.96997,2415.9587,1
230000.0,2,2,2,38.0,2,-1,-1,-1,-1,2,16172.853,195.58775,390.0,667.73627,2400.9778,1312.611,1135.0765,0.0,1704.3312,3000.0,0.0,459382.16,0
200000.0,1,2,2,25.0,0,0,0,0,2,0,164074.52,186757.77,160298.94,148245.06,152512.05,137220.08,13742.63,5239.255,6312.2227,3500.0,390.0,51514.605,1
170000.0,2,2,1,31.0,2,2,2,2,2,-2,139555.33,148874.62,179992.38,122646.06,6346.118,9957.329,3000.0,5018.6997,0.0,0.0,32.086895,7000.0,1
290000.0,2,3,2,41.0,0,-1,-1,-1,-1,0,25497.273,35842.027,14174.7705,30388.785,1970.077,2207.9146,150484.67,22625.639,136333.67,10278.825,3000.0,5524.778,1
20000.0,1,3,2,23.0,2,2,2,2,-1,2,7382.2686,6616.305,5740.988,6691.981,8849.861,7626.121,0.0,0.0,1600.0,1000.0,0.0,0.0,0
100000.0,1,1,2,38.0,-1,-1,-1,0,0,2,5508.7676,913.74786,42935.188,50899.625,47624.863,46036.137,2762.5337,34705.344,2048.0205,2822.6006,0.0,10084.893,0
575625.1,2,2,1,53.0,0,-1,-1,0,0,-1,54745.36,67653.96,106931.97,74103.5,12168.529,158752.98,63876.54,96947.35,42282.87,2000.0,122964.81,11111.551,0
10000.0,1,1,1,34.0,2,2,2,2,2,2,5400.5537,1685.5674,13222.615,24787.07,29198.83,0.0,0.0,2215.454,0.0,7579.875,1024.5493,7937.0117,1
566329.25,1,2,1,38.0,-2,-2,-2,-2,-2,-2,0.0,1944.8018,1004.9489,1603.3207,780.0,0.0,2250.7012,1000.0,1500.0,434.16956,0.0,2200.0,0
20000.0,1,2,2,28.0,2,2,0,2,2,2,26335.59,29369.37,33970.285,31473.129,30885.957,33652.676,2000.0,5000.0,0.0,0.0,2000.0,2000.0,1
30000.0,2,2,2,23.0,0,0,0,0,-1,2,20113.037,19146.729,20029.975,22898.63,20231.703,20763.494,2000.0,2000.0,1726.018,3000.0,0.0,1600.0,1
70000.0,2,2,2,34.0,2,2,2,2,2,2,48805.285,49929.594,53457.047,70161.42,38216.17,38407.117,6192.8833,1403.2882,1000.0,0.0,1000.0,5076.3774,1
30000.0,1,2,2,23.0,0,0,0,2,2,2,25212.334,28491.992,29754.555,30101.32,21327.018,19482.21,3500.0,3209.3772,7221.201,1000.0,0.0,1700.0,0
500000.0,2,1,1,44.0,0,0,0,0,0,0,6832.748,7144.9253,9248.845,15312.522,16399.053,17254.355,0.0,2200.0,5000.0,1604.9199,2000.0,2500.0,0
50000.0,1,2,2,34.0,2,4,3,2,2,2,27915.209,110.86437,593.8779,1908.4158,761.94446,1561.517,0.0,0.0,0.0,600.0,0.0,0.0,0
20000.0,1,2,2,26.0,2,2,2,2,2,-2,14567.413,16950.645,15775.193,14461.759,12512.173,9955.43,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,1,2,35.0,-1,-1,0,2,2,2,2917.5642,40738.793,64712.367,84831.67,34579.695,36129.27,12861.132,13005.4795,1860.506,0.0,0.0,4500.654,1
20000.0,2,2,1,36.0,2,2,2,2,2,2,25444.566,27758.506,32430.547,36731.914,30324.027,30361.79,1701.7131,2599.522,0.0,0.0,0.0,2406.3865,1
30000.0,1,1,2,33.0,-1,-1,-1,2,-1,-1,0.0,1061.4822,1184.6447,998.34155,746.1484,308.7872,1585.5651,1798.3439,0.0,259.30118,0.0,4000.0,0
380000.0,1,1,2,56.0,-2,-1,-1,-1,-1,-1,0.0,4365.218,7741.4233,13319.876,10414.74,1638.2378,3000.0,4054.322,26002.695,18583.035,2000.0,2121.5305,0
50000.0,2,2,2,26.0,0,0,0,0,-1,-1,49378.105,7673.387,13919.547,18436.084,324.99866,1265.414,1669.5049,2000.0,5000.0,1000.0,505.90244,5000.0,0
20000.0,1,2,1,56.0,2,2,2,2,2,2,5769.5503,6162.238,7224.3237,7732.836,7785.4756,7399.954,0.0,0.0,0.0,0.0,0.0,0.0,1
70000.0,2,1,2,31.0,0,0,0,0,-1,-1,60721.082,59780.113,56597.105,50438.855,29524.205,27643.068,4359.665,1787.2236,1500.0,6000.0,3000.0,2047.4769,1
180000.0,1,1,2,54.0,0,0,0,0,-1,-1,45441.23,65388.93,18125.895,42531.01,3922.6724,1725.2001,18309.826,3000.0,3100.0,1500.0,2901.5088,20000.0,0
80000.0,1,2,2,39.0,2,2,0,0,0,0,62722.184,62111.684,65453.348,70801.1,72122.36,77902.82,2299.0645,1580.2358,1872.1663,1600.0,4826.368,3000.0,1
30000.0,2,1,2,24.0,2,0,0,2,2,-2,30585.338,35709.93,46710.21,32158.102,668.10156,4052.084,2200.0,6638.509,0.0,5141.806,2960.0234,474.47647,1
230000.0,1,2,2,43.0,-1,-1,-1,2,2,2,55664.69,82914.23,76599.98,97287.0,114105.03,123961.84,31190.865,9000.0,4000.0,10305.903,3048.9104,10639.162,1
58023.168,1,2,2,30.0,2,2,0,-1,0,-1,3984.5781,4342.577,8983.222,7812.1196,0.0,18037.344,0.0,4393.275,1118.386,0.0,84464.31,3500.0,1
100000.0,2,2,2,25.0,2,2,-1,0,0,2,51982.746,56599.562,83646.48,97474.26,85207.55,63619.02,12485.419,11179.417,15590.052,0.0,2000.0,3103.0063,1
50000.0,2,2,2,35.0,0,0,2,0,2,2,47099.36,29268.354,15154.577,17878.877,18755.074,19439.822,3004.7046,0.0,930.10815,1600.0,0.0,5000.0,0
50000.0,2,2,2,21.0,2,2,-1,0,2,2,10139.305,12555.515,94462.25,99294.055,97459.195,90694.11,29929.91,13793.362,4000.0,3000.0,3059.2441,7000.0,1
50000.0,2,2,2,54.0,1,-2,-1,-1,-1,-1,-10.165621,-19.308907,18899.746,11042.224,13655.557,15386.957,0.0,25227.498,2967.8242,10011.541,10672.263,2251.8745,0
50000.0,1,1,2,28.0,2,2,0,0,2,2,36239.71,33923.797,48577.86,36188.043,38517.96,34701.45,0.0,10000.0,5755.215,1500.0,0.0,1773.1149,1
70000.0,1,2,2,49.0,2,2,2,2,2,2,5308.6543,6342.4746,8156.1987,7430.081,9333.826,10016.535,1500.0,1613.9423,0.0,1032.2245,1000.0,0.0,1
90000.0,1,2,1,57.0,2,0,0,0,2,2,137095.53,136196.81,133561.84,156908.05,165884.56,151352.11,4108.7363,5713.082,7000.0,5010.5713,0.0,5502.2793,0
50000.0,2,2,2,35.0,2,2,2,0,0,0,26380.28,24357.154,23121.281,28798.111,11110.403,10694.902,2000.0,381.68277,2500.0,1169.0682,1337.6064,20420.383,0
180000.0,2,2,1,32.0,2,-1,-1,0,2,2,35.781834,0.0,-2632.743,42501.05,390.0,390.0,0.0,0.0,33529.38,0.0,0.0,4338.6733,0
60000.0,1,2,2,35.0,2,2,3,0,0,2,33359.887,32790.824,21101.434,15604.117,9428.195,7766.0083,2293.1145,0.0,390.0,1218.559,0.0,0.0,1
140000.0,2,2,2,35.0,0,0,0,2,-1,-1,66496.24,35972.09,32865.113,25131.371,25894.375,24962.094,2572.1804,3397.9387,0.0,2007.3909,3000.0,5102.6313,0
360000.0,2,1,2,45.0,0,0,0,0,0,0,12715.047,24744.04,32176.225,83740.35,44864.91,45944.098,18165.95,9456.393,10004.095,3000.0,2000.0,4000.0,0
10000.0,2,1,2,23.0,2,2,2,2,0,2,1094.1478,1517.0243,1434.8967,2487.3882,2932.2944,4318.901,1000.0,0.0,1474.3566,0.0,0.0,3216.3806,1
50000.0,2,2,2,29.606722,2,2,2,2,2,2,58792.254,60541.37,64317.08,67467.03,67926.06,61144.453,2978.8105,5000.0,9084.211,2000.0,0.0,5000.0,1
50000.0,2,2,2,26.0,2,2,2,2,2,2,25523.002,25889.049,28148.43,29168.533,29494.787,28985.94,1804.1637,2099.6318,1422.2151,1341.7572,0.0,3000.0,1
120000.0,2,2,1,45.0,2,2,2,2,2,2,5372.2417,14759.439,10851.494,11968.803,28200.492,27616.807,2212.9905,0.0,1522.3785,29179.3,0.0,2000.0,1
30000.0,1,3,2,47.0,2,2,2,2,-1,-1,4086.2473,4748.177,5373.991,5031.8643,0.0,3229.5427,0.0,0.0,0.0,0.0,576.5772,0.0,1
137442.3,2,2,1,38.0,2,0,0,2,2,2,71550.55,81721.734,92477.95,106236.86,46995.59,47295.99,11961.248,7979.681,5606.2075,3000.0,0.0,8990.587,0
30000.0,1,2,1,25.0,2,2,2,2,2,2,51130.17,57922.277,62248.664,79366.14,68876.82,65659.21,2836.154,2000.0,0.0,3000.0,0.0,2521.4844,1
50000.0,2,1,2,39.0,2,2,-1,0,-1,-1,-425.88675,-419.05072,6710.2495,1846.9225,960.61145,1836.9407,0.0,3000.0,0.0,498.61273,2295.4954,13551.199,0
120000.0,2,1,2,24.0,1,-2,-2,-1,-1,-2,-766.28613,-738.3057,0.0,2379.6467,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,5632.7383,1
110000.0,2,2,1,31.0,2,2,-1,-1,-1,2,31153.043,55147.27,18404.525,1891.6658,42139.914,18975.146,7012.364,31555.39,4198.395,100203.62,0.0,5000.0,0
50000.0,1,2,1,52.0,2,0,2,2,2,2,50999.465,52701.156,53296.92,71154.84,39651.746,42887.613,3508.9287,3100.0,2000.0,1317.2288,2000.0,2300.0,1
80000.0,1,3,1,56.272198,-1,-1,-1,-1,-1,2,0.0,129210.97,14958.12,10981.809,17051.227,10667.082,786367.0,8693.956,7402.3267,13051.383,0.0,30197.566,0
180000.0,2,2,2,34.0,-1,-1,-1,-1,-1,-1,1204.7091,0.0,159.55702,5208.0796,2073.302,784.0387,0.0,1395.9631,6050.308,5000.0,1435.6296,532.2435,1
20000.0,2,3,2,30.0,0,0,0,0,2,2,9373.426,14584.796,13500.079,18022.242,18394.277,19632.8,1800.0,1232.407,1299.3595,0.0,301.31876,0.0,0
210000.0,2,2,2,46.0,2,2,0,0,2,0,137347.36,131477.62,135627.44,124410.64,134088.67,131769.58,0.0,6000.0,4420.522,10000.0,5626.8066,12017.726,1
130000.0,1,2,2,26.0,2,2,2,2,2,2,84285.09,86701.125,91652.16,95079.5,98974.23,123774.52,3000.0,4000.0,3500.0,2098.673,6223.3945,18554.076,0
80000.0,2,1,2,33.0,2,2,0,2,2,2,82282.27,87623.47,104985.03,121300.86,100379.37,100049.71,2278.416,29914.719,0.0,4500.0,4000.0,3532.6433,1
420000.0,2,2,1,37.0,0,-1,-1,-1,-1,-1,47392.98,3689.6165,975.5899,3166.8765,35139.38,8017.3633,2000.0,506.23093,11680.4,153766.27,0.0,5000.0,0
10000.0,2,2,2,43.0,2,2,2,2,2,0,4855.5513,4715.6562,4122.278,8415.655,6039.2324,5105.9585,0.0,1000.0,1200.0,0.0,0.0,4500.0,1
50000.0,1,2,2,45.0,2,0,0,2,2,-2,67066.02,65652.46,55528.758,71094.11,6618.909,6697.804,2239.1255,1000.5509,1454.2913,1121.1835,1000.0,5000.0,1
10000.0,1,2,1,49.0,1,2,2,2,2,2,1406.2102,2579.547,3240.3086,3194.837,4072.6367,8224.384,0.0,0.0,0.0,0.0,1861.3892,390.0,0
150000.0,2,2,2,26.0,2,2,-1,-1,2,0,3808.2727,390.0,390.0,56.0567,0.0,2896.6826,0.0,390.0,0.0,0.0,1148.3309,4404.0093,1
50000.0,2,2,2,22.0,2,-1,0,-1,-1,2,0.0,376.71347,10774.059,789.20233,8917.544,5434.4526,0.0,3314.5396,1136.7345,6916.5063,0.0,9970.482,0
10000.0,1,2,1,42.0,1,2,-2,-2,-2,-2,13706.528,0.0,0.0,1881.0903,1039.1664,533.9549,0.0,0.0,2000.0,308.4557,0.0,0.0,1
60000.0,1,2,2,44.0,0,0,0,0,0,0,47806.805,46970.953,49579.64,53747.863,51150.496,51463.465,2542.067,5000.0,3551.7832,1300.0,395.80325,2701.1812,0
240000.0,1,1,1,35.0,-1,-1,-1,-1,-1,-1,2683.4175,2460.262,1668.9873,1937.5061,780.0,895.4941,2200.0,1225.3441,2000.0,1083.8887,1680.492,3737.7278,0
30000.0,2,2,2,78.98704,0,0,0,0,2,2,14620.05,20311.748,20054.87,26189.926,26126.75,28742.205,2606.0142,2007.8485,3060.4163,0.0,0.0,23671.58,0
50000.0,1,2,2,48.0,3,2,0,0,2,2,30757.932,30063.543,34272.81,37946.195,30348.977,30845.225,1300.0,2500.0,4322.116,0.0,0.0,24852.213,1
135188.55,2,1,2,34.0,0,0,0,0,0,0,77003.266,20797.453,28135.867,43485.92,35350.89,37532.93,2619.7573,1700.0,1500.0,1549.2208,1847.8363,4651.5967,0
100000.0,2,2,2,51.0,-1,-1,2,-1,-1,-2,4344.305,210.90964,788.4973,669.9321,0.0,0.0,1200.0,2000.0,7281.127,0.0,0.0,2500.0,0
20000.0,2,2,2,32.0,2,0,0,2,-2,-1,1162.6418,0.0,17.006205,0.0,-705.4356,512.59985,1289.9509,0.0,0.0,0.0,3496.279,3521.2964,0
310000.0,2,2,2,51.880077,0,0,0,0,0,0,14270.662,17060.71,17594.89,18399.451,25934.568,36603.93,5000.0,1600.0,1500.0,5808.6177,10046.963,4278.946,1
80000.0,2,2,2,25.0,2,0,0,0,2,0,41977.7,53262.746,70983.23,51610.176,7185.687,29130.666,1974.3013,12572.393,1100.0,552.6585,1808.651,8757.943,1
60000.0,1,2,2,58.5524,0,0,0,0,2,-2,125922.45,47762.082,45047.754,20934.377,6672.9175,6727.324,10032.888,48941.38,5000.0,0.0,0.0,13774.936,0
224446.58,1,2,2,43.0,2,0,0,0,2,2,135098.19,130230.47,135588.6,152070.42,673750.2,728208.6,5002.7344,4979.7173,5543.407,621000.0,10258.987,403499.78,0
80000.0,2,3,1,27.0,2,2,0,0,2,0,78286.5,78158.05,77643.016,78825.77,5183.035,7556.429,0.0,4000.0,5549.0254,652.8235,2000.0,2298.4927,1
180000.0,2,2,2,30.0,2,2,2,2,2,2,147283.27,148062.34,146781.52,148631.47,137203.58,190232.31,6755.1387,6000.0,3226.8071,0.0,116393.43,108485.77,1
80000.0,1,2,2,52.0,2,2,-1,-1,0,-1,0.0,0.0,0.0,1115.1888,551.49164,9603.023,0.0,0.0,1134.4338,0.0,5484.513,71493.766,0
500000.0,2,2,2,75.572174,-2,-2,-2,-2,-2,-2,42566.566,44728.82,20490.99,56538.1,18647.492,22162.29,38576.12,15799.72,8475.674,5477.5874,5207.2207,28125.553,0
100000.0,1,1,2,34.0,2,2,2,2,2,0,44433.777,24895.205,32485.598,31512.44,29433.193,30124.676,4000.0,4000.0,1175.8411,0.0,2503.6018,3655.9626,1
80000.0,1,2,2,40.0,-1,-1,0,0,0,0,18455.877,20445.346,22454.092,25883.002,12118.79,15017.114,2108.228,1403.9468,5000.0,1191.9017,2000.0,5265.9644,0
50000.0,2,2,2,30.0,2,2,2,2,2,2,3810.9963,35598.215,36217.035,35291.508,34622.76,45448.332,11033.194,2190.9314,1747.3279,0.0,2500.0,2500.0,0
120000.0,1,2,2,31.0,2,2,0,0,0,2,127386.49,162232.28,169214.08,188236.83,46547.99,44935.184,15073.774,4229.458,3402.1638,5006.4043,0.0,62386.27,1
50000.0,2,2,1,47.0,2,2,2,2,2,2,39187.94,39704.043,41809.562,41320.582,46426.28,42209.24,2500.1292,2300.0,0.0,5417.704,0.0,4500.0,0
320000.0,1,1,1,40.0,2,-1,-1,-1,-1,2,45285.387,1934.2574,188.89311,21569.34,86111.62,104798.86,5000.0,5097.5225,40731.47,620845.5,9399.072,10010.2295,0
160000.0,1,1,2,30.0,-1,-1,2,2,2,0,0.0,9907.412,3057.3035,17571.45,0.0,2397.1067,43577.68,0.0,0.0,0.0,4711.506,4416.669,1
